Date,Close,returns,SMA_S,SMA_M,SMA_L,position
2017-08-30 14:00:00,4546.77,-0.002501942561120898,4557.585333333333,4460.778399999999,4280.6759999999995,1
2017-08-30 15:00:00,4589.99,0.009460754659169823,4557.0813333333335,4466.7556,4284.65535,1
2017-08-30 16:00:00,4600.0,0.0021784580742064043,4556.806666666667,4473.2838,4288.13255,1
2017-08-30 17:00:00,4556.0,-0.009611257910113599,4554.966,4477.9508000000005,4291.69215,1
2017-08-30 18:00:00,4536.82,-0.004218719483390106,4552.113333333333,4482.193799999999,4295.04385,1
2017-08-30 19:00:00,4547.74,0.00240408016666443,4549.263333333333,4486.8946000000005,4298.1125,1
2017-08-30 20:00:00,4547.26,-0.0001055525014722428,4546.547333333334,4491.4068,4301.24385,1
2017-08-30 21:00:00,4547.9,0.00014073419292360003,4546.406,4496.1162,4304.73835,1
2017-08-30 22:00:00,4555.14,0.0015906777354792736,4546.569333333334,4500.5896,4308.2229,1
2017-08-30 23:00:00,4569.66,0.0031825381938326673,4552.413333333333,4504.9164,4311.542,1
2017-08-31 00:00:00,4574.8,0.0011241780359513953,4558.926666666666,4508.6786,4314.701,1
2017-08-31 01:00:00,4596.54,0.00474086463235198,4565.472666666667,4513.6206,4317.4649,1
2017-08-31 02:00:00,4593.66,-0.0006267546069241745,4567.05,4518.503,4320.512,1
2017-08-31 03:00:00,4591.56,-0.00045725633933404607,4567.466666666666,4524.0386,4323.66835,1
2017-08-31 04:00:00,4598.54,0.0015190262004028219,4570.158666666667,4528.4696,4326.927699999999,1
2017-08-31 05:00:00,4572.99,-0.005571603886199352,4571.906666666667,4532.6662,4329.782649999999,1
2017-08-31 06:00:00,4592.16,0.004183243690607883,4572.051333333333,4537.3742,4332.54345,1
2017-08-31 07:00:00,4586.51,-0.00123111533884884,4571.152,4541.840200000001,4335.295999999999,1
2017-08-31 08:00:00,4583.02,-0.000761216805773789,4572.953333333334,4546.9202000000005,4337.7110999999995,1
2017-08-31 09:00:00,4632.96,0.010837803211377678,4579.362666666667,4552.5289999999995,4340.4573,1
2017-08-31 10:00:00,4656.67,0.005104627737533149,4586.624666666667,4558.3144,4343.2386,1
2017-08-31 11:00:00,4673.87,0.003686821873718189,4595.065333333334,4564.854600000001,4346.18995,1
2017-08-31 12:00:00,4685.55,0.0024958824506882654,4604.242,4571.1956,4349.3518,1
2017-08-31 13:00:00,4685.55,0.0,4612.936000000001,4576.745,4352.379550000001,1
2017-08-31 14:00:00,4648.82,-0.007869880789510123,4618.213333333333,4578.1214,4355.24925,1
2017-08-31 15:00:00,4684.98,0.00774822278282229,4625.558666666666,4580.9036,4358.05415,1
2017-08-31 16:00:00,4650.55,-0.007376154563156299,4629.159333333333,4582.5146,4360.2913,1
2017-08-31 17:00:00,4700.13,0.010604675733281428,4636.257333333333,4586.4388,4362.65185,1
2017-08-31 18:00:00,4698.77,-0.00028939556958607174,4643.404666666667,4589.3032,4364.95575,1
2017-08-31 19:00:00,4673.14,-0.00546954972796433,4648.378,4592.033399999999,4367.24305,1
2017-08-31 20:00:00,4724.71,0.010974960790355775,4658.492666666667,4595.4166000000005,4369.8116,1
2017-08-31 21:00:00,4697.0,-0.005882176355909427,4665.482,4597.8058,4372.4266,1
2017-08-31 22:00:00,4724.89,0.005920273206574372,4674.707333333334,4599.925,4375.0658,1
2017-08-31 23:00:00,4721.05,-0.0008130477668786845,4683.909333333333,4602.508400000001,4377.6209,1
2017-09-01 00:00:00,4725.0,0.0008363284611523178,4690.0453333333335,4605.2588,4380.41455,1
2017-09-01 01:00:00,4735.96,0.0023168906543853353,4695.3313333333335,4608.4734,4383.3775,1
2017-09-01 02:00:00,4714.73,-0.004492801205220397,4698.055333333333,4610.816999999999,4386.3658000000005,1
2017-09-01 03:00:00,4672.0,-0.009104404868945067,4697.152,4612.174599999999,4389.1338,1
2017-09-01 04:00:00,4664.14,-0.001683779775581605,4695.724666666667,4613.7852,4392.0045,1
2017-09-01 05:00:00,4666.66,0.0005401466243555263,4696.914,4615.5262,4394.7668,1
2017-09-01 06:00:00,4707.5,0.008713369174470477,4698.415333333333,4617.8664,4397.7342499999995,1
2017-09-01 07:00:00,4749.99,0.008985531232005366,4705.044666666667,4621.1062,4400.8292,1
2017-09-01 08:00:00,4742.46,-0.0015865243597710358,4707.866666666667,4624.955,4403.83695,1
2017-09-01 09:00:00,4761.42,0.003989954661292011,4712.043333333334,4629.1296,4406.98445,1
2017-09-01 10:00:00,4775.0,0.002848030849996864,4718.834000000001,4634.9896,4410.29155,1
2017-09-01 11:00:00,4793.0,0.003762546244800677,4723.386666666667,4641.3076,4413.686650000001,1
2017-09-01 12:00:00,4777.02,-0.0033395990503616154,4728.721333333333,4646.880999999999,4416.9113,1
2017-09-01 13:00:00,4725.81,-0.010777946302196301,4728.782666666667,4649.997200000001,4419.873250000001,1
2017-09-01 14:00:00,4803.83,0.016374541589307717,4734.301333333333,4654.3676000000005,4423.1258,1
2017-09-01 15:00:00,4780.8,-0.004805619897937474,4738.021333333333,4658.8204,4426.0298,1
2017-09-01 16:00:00,4792.97,0.0025423645137045954,4741.822,4663.7444,4429.169599999999,1
2017-09-01 17:00:00,4771.08,-0.004577566663450686,4745.578666666667,4667.3662,4432.1551,1
2017-09-01 18:00:00,4813.24,0.008797759660292882,4754.9946666666665,4671.630999999999,4435.2113,1
2017-09-01 19:00:00,4819.67,0.0013350069615486783,4765.363333333333,4676.9044,4438.5552,1
2017-09-01 20:00:00,4770.63,-0.010227089337651117,4772.294666666668,4681.5806,4441.61965,1
2017-09-01 21:00:00,4843.17,0.015091093363647588,4781.339333333334,4687.4892,4444.7305,1
2017-09-01 22:00:00,4834.91,-0.0017069505533294992,4787.000666666666,4693.242200000001,4447.79505,1
2017-09-01 23:00:00,4885.55,0.010419354255825661,4796.539999999999,4699.995199999999,4451.1478,1
2017-09-02 00:00:00,4932.38,0.009539761467940678,4807.937333333333,4707.54,4454.8688,1
2017-09-02 01:00:00,4839.96,-0.018915173953255558,4812.267999999999,4712.946,4457.9636,1
2017-09-02 02:00:00,4788.07,-0.010779048759681482,4811.939333333333,4717.2114,4460.8236,1
2017-09-02 03:00:00,4794.11,0.001260673625405944,4813.078666666667,4721.1628,4463.82665,1
2017-09-02 04:00:00,4473.35,-0.06925051244640447,4796.2480000000005,4718.756600000001,4465.158399999999,1
2017-09-02 05:00:00,4696.44,0.04866720624883074,4789.0886666666665,4720.8542,4467.0094500000005,1
2017-09-02 06:00:00,4697.71,0.0002703810366531298,4783.549333333333,4722.8376,4468.91795,1
2017-09-02 07:00:00,4628.86,-0.014764538457811994,4772.608666666667,4723.955,4470.23225,1
2017-09-02 08:00:00,4604.02,-0.005380782579717342,4761.471333333334,4724.1922,4471.5873,1
2017-09-02 09:00:00,4625.56,0.004667609816892922,4748.959333333333,4724.9732,4472.89655,1
2017-09-02 10:00:00,4630.01,0.000961583207276861,4736.315333333333,4725.913,4474.48315,1
2017-09-02 11:00:00,4604.97,-0.0054228728949549014,4725.271333333334,4725.3532000000005,4475.957,0
2017-09-02 12:00:00,4618.39,0.0029100044821380932,4710.285999999999,4724.5876,4477.64375,0
2017-09-02 13:00:00,4483.94,-0.029544035299720967,4686.888000000001,4720.789000000001,4478.549849999999,0
2017-09-02 14:00:00,4460.19,-0.0053107581890451784,4658.5306666666675,4716.281800000001,4479.2058,0
2017-09-02 15:00:00,4439.0,-0.004762240169542958,4625.638666666667,4711.3508,4479.73995,0
2017-09-02 16:00:00,4530.01,0.020295021146126798,4604.975333333334,4708.9746,4480.6672,0
2017-09-02 17:00:00,4486.06,-0.009749336045181006,4584.841333333333,4704.9962,4481.52585,0
2017-09-02 18:00:00,4509.77,0.005271343478606803,4565.885333333334,4702.1806,4482.26835,0
2017-09-02 19:00:00,4351.19,-0.035796783524061786,4557.741333333333,4695.201800000001,4482.47585,0
2017-09-02 20:00:00,4299.53,-0.01194365650738819,4531.280666666667,4687.217000000001,4482.4135,0
2017-09-02 21:00:00,4405.0,0.024234544988142127,4511.766666666666,4681.854200000001,4482.9135,0
2017-09-02 22:00:00,4472.14,0.015126781878034554,4501.318666666667,4676.8027999999995,4483.3024,0
2017-09-02 23:00:00,4600.53,0.028304472983162302,4501.086,4674.8733999999995,4484.0685,0
2017-09-03 00:00:00,4560.0,-0.008848890723045113,4496.7153333333345,4671.5756,4484.8569,0
2017-09-03 01:00:00,4568.91,0.0019520408962884874,4492.642000000001,4668.5328,4485.454250000001,0
2017-09-03 02:00:00,4569.54,0.00013787896218674464,4490.28,4665.4236,4486.7661,0
2017-09-03 03:00:00,4690.79,0.026188468385206578,4495.1066666666675,4664.5202,4488.7886,0
2017-09-03 04:00:00,4675.12,-0.003346180909557587,4507.852,4663.728,4490.71925,0
2017-09-03 05:00:00,4605.12,-0.015086102860747384,4517.513999999999,4662.3904,4492.228,0
2017-09-03 06:00:00,4620.87,0.0034142710538671286,4529.638666666667,4661.525,4493.92895,0
2017-09-03 07:00:00,4621.44,0.0001233457870862819,4535.7339999999995,4660.6206,4495.63115,0
2017-09-03 08:00:00,4523.47,-0.02142694641167576,4538.228,4656.94,4496.8285000000005,0
2017-09-03 09:00:00,4510.09,-0.0029622894593717285,4538.249333333334,4652.142,4498.04875,0
2017-09-03 10:00:00,4486.0,-0.005355672871561045,4547.236666666667,4647.0128,4498.98905,0
2017-09-03 11:00:00,4510.99,0.005555205522415703,4561.334,4642.004199999999,4500.0543,0
2017-09-03 12:00:00,4303.1,-0.047180948433725924,4554.540666666667,4632.5662,4500.09105,0
2017-09-03 13:00:00,4399.93,0.022252938520049382,4549.7266666666665,4624.7047999999995,4500.492200000001,0
2017-09-03 14:00:00,4384.15,-0.003592867317905006,4535.301333333334,4616.847400000001,4500.81445,0
2017-09-03 15:00:00,4459.11,0.016953430160551803,4528.575333333333,4611.5134,4501.5115000000005,0
2017-09-03 16:00:00,4476.13,0.0038096392676113654,4522.389999999999,4604.9594,4502.51795,0
2017-09-03 17:00:00,4482.04,0.0013194661091356769,4516.556666666667,4598.984200000001,4503.46415,0
2017-09-03 18:00:00,4529.0,0.010422864647927533,4505.770666666666,4593.7048,4504.66555,0
2017-09-03 19:00:00,4505.18,-0.005273318707095924,4494.441333333333,4588.3868,4505.97155,0
2017-09-03 20:00:00,4549.0,0.009679582720886282,4490.7,4583.102,4507.4071,0
2017-09-03 21:00:00,4521.19,-0.00613219505805057,4484.054666666667,4577.1323999999995,4508.64305,0
2017-09-03 22:00:00,4509.08,-0.002682091955070518,4476.563999999999,4571.9014,4509.813450000001,0
2017-09-03 23:00:00,4438.11,-0.015864531431897703,4470.873333333333,4563.800200000001,4510.67415,0
2017-09-04 00:00:00,4411.81,-0.005943574048789002,4464.321333333334,4555.3382,4511.4572499999995,0
2017-09-04 01:00:00,4408.0,-0.0008639642434458567,4459.1213333333335,4545.787200000001,4512.13725,0
2017-09-04 02:00:00,4340.51,-0.015429219121500429,4447.755999999999,4533.949799999999,4512.3722,0
2017-09-04 03:00:00,4409.65,0.01580346850070194,4454.859333333333,4525.3436,4512.75265,0
2017-09-04 04:00:00,4402.0,-0.0017363381255449668,4454.997333333333,4517.622200000001,4513.192749999999,0
2017-09-04 05:00:00,4459.77,0.013038212091223727,4460.038666666666,4510.935399999999,4513.991599999999,-1
2017-09-04 06:00:00,4186.96,-0.0631222615836291,4441.895333333334,4505.2076,4513.2392,-1
2017-09-04 07:00:00,4351.95,0.0386490869051901,4433.616666666667,4498.317800000001,4513.228950000001,-1
2017-09-04 08:00:00,4336.42,-0.0035748976020375718,4423.908666666667,4491.092,4513.01445,-1
2017-09-04 09:00:00,4349.23,0.002949695022939244,4411.924,4485.4994,4512.9201,-1
2017-09-04 10:00:00,4153.0,-0.0461678532893397,4388.445333333333,4476.478999999999,4512.11055,-1
2017-09-04 11:00:00,4106.81,-0.011184393223031237,4358.965999999999,4466.103999999999,4511.0046,-1
2017-09-04 12:00:00,4275.19,0.04018197441995769,4342.566000000001,4459.0076,4510.777950000001,-1
2017-09-04 13:00:00,4120.01,-0.0369729553025874,4316.628,4449.3084,4509.8035,-1
2017-09-04 14:00:00,4015.03,-0.025810771192070783,4288.422666666666,4437.2412,4508.30945,-1
2017-09-04 15:00:00,4014.83,-4.9814068997879676e-05,4261.957333333334,4427.8589999999995,4506.8729,-1
2017-09-04 16:00:00,3972.53,-0.010591833962222097,4232.926,4418.105799999999,4505.1314999999995,-1
2017-09-04 17:00:00,4115.03,0.03524295318376562,4217.894,4411.626399999999,4504.193,-1
2017-09-04 18:00:00,4203.67,0.021311828760411263,4204.162,4405.0996000000005,4503.5945,-1
2017-09-04 19:00:00,4197.24,-0.0015307868446687572,4190.511333333333,4399.3232,4503.0874,-1
2017-09-04 20:00:00,4258.4,0.01446633645723759,4177.086666666667,4394.2958,4502.81595,-1
2017-09-04 21:00:00,4131.88,-0.030160993667065594,4173.414666666667,4389.9096,4501.9144,-1
2017-09-04 22:00:00,4100.11,-0.007718706590688575,4156.625333333333,4385.9212,4500.78995,-1
2017-09-04 23:00:00,3999.99,-0.02472194150189083,4134.196666666667,4377.821,4499.2599,-1
2017-09-05 00:00:00,3620.0,-0.09981783527908589,4085.5813333333335,4360.7782,4495.6599,-1
2017-09-05 01:00:00,4054.11,0.1132571555191325,4078.9886666666666,4349.8498,4494.088400000001,-1
2017-09-05 02:00:00,3988.04,-0.01643129921725058,4071.0706666666665,4338.4106,4492.18655,-1
2017-09-05 03:00:00,4038.01,0.012452114221519449,4055.2586666666666,4327.7926,4490.6516,-1
2017-09-05 04:00:00,3960.01,-0.019505445845355053,4044.592,4315.602,4488.60165,-1
2017-09-05 05:00:00,4013.46,0.013407161660580843,4044.4873333333335,4302.0554,4487.09315,-1
2017-09-05 06:00:00,4190.4,0.04314248259500346,4056.1920000000005,4292.361,4486.4951,-1
2017-09-05 07:00:00,4086.8,-0.025033927036178728,4063.81,4281.9946,4485.5181,-1
2017-09-05 08:00:00,4120.05,0.008103031474993853,4064.1446666666666,4271.9782000000005,4484.71815,-1
2017-09-05 09:00:00,4169.76,0.011993180987457545,4061.8839999999996,4262.9446,4484.09195,-1
2017-09-05 10:00:00,4246.82,0.018311987376883866,4065.1893333333333,4257.411599999999,4484.129199999999,-1
2017-09-05 11:00:00,4221.83,-0.005901784236126041,4062.751333333333,4251.6464000000005,4484.103349999999,-1
2017-09-05 12:00:00,4261.04,0.009244578603102491,4071.362,4247.1472,4484.5635,-1
2017-09-05 13:00:00,4229.0,-0.007547703451092025,4079.9546666666665,4241.5074,4484.6033,-1
2017-09-05 14:00:00,4151.0,-0.018616289419449837,4090.022,4238.4654,4484.0488000000005,-1
2017-09-05 15:00:00,4142.69,-0.0020039337812017646,4124.868,4233.3206,4483.49875,-1
2017-09-05 16:00:00,4322.47,0.04248166283353074,4142.758666666667,4232.0869999999995,4483.9761,-1
2017-09-05 17:00:00,4390.14,0.01553411911594533,4169.565333333334,4230.7076,4484.47295,-1
2017-09-05 18:00:00,4442.48,0.01185166182774764,4196.53,4230.0346,4485.145350000001,-1
2017-09-05 19:00:00,4431.61,-0.002449829883742168,4227.969999999999,4229.026,4485.9034,-1
2017-09-05 20:00:00,4374.43,-0.012986723575810237,4252.034666666666,4225.9346,4486.040550000001,0
2017-09-05 21:00:00,4423.46,0.011145969679732507,4267.571999999999,4224.300200000001,4486.702200000001,0
2017-09-05 22:00:00,4366.47,-0.01296729293029514,4286.216666666666,4220.649600000001,4487.1666,0
2017-09-05 23:00:00,4442.05,0.01716107924298171,4307.683333333333,4219.0668,4487.7636,0
2017-09-06 00:00:00,4502.83,0.013590106397625043,4329.888000000001,4218.9418,4488.6544,0
2017-09-06 01:00:00,4446.0,-0.012701272455410485,4343.166666666667,4219.0996,4489.3209,0
2017-09-06 02:00:00,4430.02,-0.0036007168224653613,4357.046,4219.4638,4489.86275,0
2017-09-06 03:00:00,4388.48,-0.00942117304573173,4365.542,4219.073399999999,4490.2429999999995,0
2017-09-06 04:00:00,4416.17,0.006289878936831622,4378.02,4220.5866,4490.6665,0
2017-09-06 05:00:00,4385.51,-0.0069668799622341,4393.6539999999995,4220.1038,4490.82745,0
2017-09-06 06:00:00,4461.29,0.017132037230578656,4414.894,4221.2896,4491.20045,0
2017-09-06 07:00:00,4513.52,0.011639375018262765,4427.630666666666,4222.3646,4492.02085,0
2017-09-06 08:00:00,4492.66,-0.0046323829421204285,4434.465333333333,4228.4786,4492.73645,0
2017-09-06 09:00:00,4525.39,0.0072588073281082514,4439.992666666667,4231.9474,4493.7895,0
2017-09-06 10:00:00,4548.13,0.005012398189504502,4447.760666666667,4236.1816,4494.6452,0
2017-09-06 11:00:00,4527.04,-0.004647855184306628,4457.934666666667,4239.7378,4495.464599999999,0
2017-09-06 12:00:00,4502.77,-0.005375541333213182,4463.222,4246.7332,4496.1946499999995,0
2017-09-06 13:00:00,4517.97,0.0033700149623048766,4473.322,4254.9564,4496.96845,0
2017-09-06 14:00:00,4619.43,0.02220854294122502,4485.147333333333,4261.8412,4498.4205,0
2017-09-06 15:00:00,4619.77,7.359944587268523e-05,4492.943333333333,4271.8364,4499.75675,0
2017-09-06 16:00:00,4599.78,-0.00433644404023306,4503.195333333333,4283.5314,4500.9186500000005,0
2017-09-06 17:00:00,4453.01,-0.03242820425027354,4504.728,4292.295,4501.4494,0
2017-09-06 18:00:00,4499.95,0.010486013589318601,4512.159333333333,4302.843400000001,4502.10665,0
2017-09-06 19:00:00,4484.03,-0.00354408996095069,4516.683333333333,4310.2234,4502.4864,0
2017-09-06 20:00:00,4541.17,0.012662492460549677,4527.060666666667,4316.9734,4502.2922499999995,0
2017-09-06 21:00:00,4519.48,-0.004787745124777931,4530.9400000000005,4323.4182,4502.1603000000005,0
2017-09-06 22:00:00,4498.4,-0.004675164982400188,4529.932,4328.2182,4501.802299999999,0
2017-09-06 23:00:00,4510.25,0.002630806354920421,4531.104666666667,4335.7856,4501.833949999999,0
2017-09-07 00:00:00,4531.07,0.0046055303431170565,4531.483333333334,4344.4048,4501.71155,0
2017-09-07 01:00:00,4571.66,0.008918262769118857,4533.052,4355.8382,4501.8867,0
2017-09-07 02:00:00,4589.4,0.0038729191107271356,4537.209333333333,4375.2262,4502.05595,0
2017-09-07 03:00:00,4613.94,0.005332859192101904,4544.620666666667,4386.422799999999,4502.237950000001,0
2017-09-07 04:00:00,4674.0,0.012933080350826246,4555.022666666667,4400.142,4502.5133000000005,0
2017-09-07 05:00:00,4710.0,0.007672671911660186,4561.060666666667,4413.5818,4503.1039,0
2017-09-07 06:00:00,4669.81,-0.008569522400025922,4564.3966666666665,4427.7778,4503.51555,0
2017-09-07 07:00:00,4755.0,0.018078310369053222,4574.7446666666665,4442.6086,4504.4144,0
2017-09-07 08:00:00,4705.03,-0.010564546784801948,4591.546,4452.9012,4504.9518,0
2017-09-07 09:00:00,4702.06,-0.0006314386486535426,4605.02,4465.206399999999,4505.4415,0
2017-09-07 10:00:00,4713.67,0.0024660872569485675,4620.329333333333,4477.0788,4506.0918,0
2017-09-07 11:00:00,4754.21,0.008563743469266829,4634.532,4488.7678,4506.964800000001,0
2017-09-07 12:00:00,4620.0,-0.02863583619646604,4641.233333333334,4496.231400000001,4507.11235,0
2017-09-07 13:00:00,4641.13,0.004563165977566599,4650.748666666667,4504.6174,4507.378000000001,0
2017-09-07 14:00:00,4670.45,0.0062975557103305616,4661.428666666668,4512.8056,4507.98015,1
2017-09-07 15:00:00,4691.61,0.004520380350404897,4672.131333333334,4522.0578,4508.67475,1
2017-09-07 16:00:00,4614.49,-0.016574454492827552,4674.986666666667,4531.3276,4509.3372,1
2017-09-07 17:00:00,4601.01,-0.002925508027596067,4675.760666666667,4540.494000000001,4509.95675,1
2017-09-07 18:00:00,4640.97,0.008647551502509098,4677.562666666667,4546.8640000000005,4510.66985,1
2017-09-07 19:00:00,4605.05,-0.007769868702409255,4672.966,4551.1622,4510.8451000000005,1
2017-09-07 20:00:00,4605.03,-4.3430675956509154e-06,4665.968,4554.413199999999,4510.9437,1
2017-09-07 21:00:00,4622.0,0.0036783275081587836,4662.780666666667,4558.221,4511.262900000001,1
2017-09-07 22:00:00,4609.46,-0.002716798364102126,4653.0779999999995,4562.921600000001,4511.57635,1
2017-09-07 23:00:00,4619.01,0.0020696829288107876,4647.343333333333,4566.8326,4511.72145,1
2017-09-08 00:00:00,4683.77,0.013922944782478413,4646.124,4573.1786,4512.1403,1
2017-09-08 01:00:00,4660.72,-0.004933398558943737,4642.594,4577.552,4512.6639000000005,1
2017-09-08 02:00:00,4659.99,-0.0001566404279273243,4636.312666666667,4580.6952,4513.27975,1
2017-09-08 03:00:00,4647.53,-0.002677406536498954,4638.148,4584.7258,4513.7787,1
2017-09-08 04:00:00,4647.01,-0.00011189364950654449,4638.54,4589.0656,4514.27745,1
2017-09-08 05:00:00,4353.05,-0.0653472531910407,4617.38,4588.357,4513.3032,1
2017-09-08 06:00:00,4238.12,-0.026756974147181325,4587.147333333333,4584.795999999999,4511.7181,1
2017-09-08 07:00:00,4348.65,0.025745677417807148,4569.424666666667,4584.0588,4510.61305,0
2017-09-08 08:00:00,4267.01,-0.01895210433605898,4547.157999999999,4580.1732,4509.0741,0
2017-09-08 09:00:00,4238.0,-0.00682188792391836,4520.293333333333,4574.6628,4507.2814,0
2017-09-08 10:00:00,4277.17,0.00920011609530982,4498.434666666667,4570.353,4505.69895,0
2017-09-08 11:00:00,4190.01,-0.020588455375373953,4470.766666666666,4563.6454,4503.6912,0
2017-09-08 12:00:00,4183.75,-0.0014951470226439382,4441.55,4556.357800000001,4501.61725,0
2017-09-08 13:00:00,4158.32,-0.006096826991892912,4411.474,4548.9834,4499.543900000001,0
2017-09-08 14:00:00,4285.99,0.030240417319368808,4389.272666666667,4544.647800000001,4498.01305,0
2017-09-08 15:00:00,4282.8,-0.0007445625688972953,4362.541333333334,4539.9444,4496.4945,0
2017-09-08 16:00:00,4261.94,-0.004882545622347758,4335.956,4532.7946,4494.889099999999,0
2017-09-08 17:00:00,4180.1,-0.019389285984150084,4303.963333333334,4524.0012,4492.6248,0
2017-09-08 18:00:00,4230.0,0.011866823362706513,4276.128,4516.6056,4490.4914499999995,0
