Date,Open,High,Low,Close,Adj Close,Volume
2009-01-01,14448.219727,15763.549805,14412.120117,14987.459961,14987.459961,16208614600
2009-01-08,14755.809570,14755.809570,13644.540039,13704.610352,13704.610352,16837086000
2009-01-15,13136.230469,13519.179688,12439.129883,12583.629883,12583.629883,15633264000
2009-01-22,12844.370117,12895.250000,12469.839844,12578.599609,12578.599609,4076436800
2009-01-29,13560.070313,13560.070313,12729.040039,13063.889648,13063.889648,11990216600
2009-02-05,13084.790039,13976.309570,13018.639648,13539.209961,13539.209961,12272342400
2009-02-12,13439.580078,13576.320313,12712.330078,13016.000000,13016.000000,9287978700
2009-02-19,12873.099609,13207.980469,12634.839844,13005.080078,13005.080078,9485502800
2009-02-26,13070.410156,13071.580078,11849.169922,12331.150391,12331.150391,12093388400
2009-03-05,12488.330078,12488.330078,11344.580078,11930.660156,11930.660156,13449116400
2009-03-12,11905.469727,13226.309570,11848.500000,13117.169922,13117.169922,11760074700
2009-03-19,13205.169922,13952.980469,12797.099609,13622.110352,13622.110352,12893320800
2009-03-26,13821.280273,14257.559570,13411.790039,13519.540039,13519.540039,16712424000
2009-04-02,13963.339844,15147.059570,13953.559570,14474.860352,14474.860352,14540422600
2009-04-09,14686.480469,15669.849609,14656.160156,15669.620117,15669.620117,8781836800
2009-04-16,15928.820313,15977.129883,14830.589844,14878.450195,14878.450195,13843388800
2009-04-23,14958.240234,15367.480469,14457.990234,14956.950195,14956.950195,11364227600
2009-04-30,15369.110352,16885.919922,15204.099609,16834.570313,16834.570313,11820491400
2009-05-07,17278.310547,17685.640625,16880.599609,17059.619141,17059.619141,18092901200
2009-05-14,16630.330078,17611.000000,16334.360352,17475.839844,17475.839844,12466016200
2009-05-21,17291.439453,17984.019531,16740.269531,17885.269531,17885.269531,12044108600
2009-05-28,18027.929688,18967.390625,17833.740234,18576.470703,18576.470703,15508921600
2009-06-04,18417.900391,18789.849609,17710.449219,18785.660156,18785.660156,13779021800
2009-06-11,18578.890625,19161.970703,17833.769531,18084.599609,18084.599609,15437305400
2009-06-18,17955.679688,18398.919922,17375.960938,17892.150391,17892.150391,13121356000
2009-06-25,18140.160156,18883.240234,18069.369141,18378.730469,18378.730469,8630102900
2009-07-02,18780.960938,18780.960938,17493.619141,17721.070313,17721.070313,9107973400
2009-07-09,17793.609375,18289.000000,17185.960938,18258.660156,18258.660156,9377031100
2009-07-16,18688.869141,19641.750000,18303.580078,19248.169922,19248.169922,10806058400
2009-07-23,19431.919922,20664.480469,19415.369141,20135.500000,20135.500000,11621381200
2009-07-30,20150.259766,21196.750000,19955.320313,20494.769531,20494.769531,10686965000
2009-08-06,20484.339844,21088.070313,20316.779297,20435.240234,20435.240234,11286302800
2009-08-13,20767.859375,21037.169922,19824.859375,19954.230469,19954.230469,10375377200
2009-08-20,20282.720703,20649.960938,20002.779297,20456.320313,20456.320313,8366408000
2009-08-27,20289.339844,20409.130859,19425.859375,19522.000000,19522.000000,8775931300
2009-09-03,19526.890625,21133.710938,19526.890625,20851.039063,20851.039063,11294065200
2009-09-10,21131.080078,21403.130859,20819.929688,21402.919922,21402.919922,8228959100
2009-09-17,21674.710938,21929.789063,21457.349609,21595.519531,21595.519531,8342748200
2009-09-24,21386.470703,21399.230469,20534.820313,20955.250000,20955.250000,7018142300
2009-10-01,20380.230469,21343.750000,20305.060547,21241.589844,21241.589844,6557443100
2009-10-08,21418.269531,21893.419922,21262.710938,21886.480469,21886.480469,7643699800
2009-10-15,22209.189453,22451.619141,21761.830078,22318.109375,22318.109375,9070898600
2009-10-22,22237.369141,22620.009766,21740.330078,21761.580078,21761.580078,7246069600
2009-10-29,21290.089844,21953.589844,21130.900391,21614.769531,21614.769531,9041777700
2009-11-05,21405.060547,22643.660156,21372.990234,22627.210938,22627.210938,7470126800
2009-11-12,22660.470703,23099.570313,22343.990234,22840.330078,22840.330078,7413849300
2009-11-19,22894.839844,22894.839844,22336.070313,22611.800781,22611.800781,8569593100
2009-11-26,22580.250000,22580.250000,21002.490234,22289.570313,22289.570313,11362300200
2009-12-03,22503.679688,22593.720703,21658.269531,21741.759766,21741.759766,6857932900
2009-12-10,21939.119141,22225.769531,21517.589844,21611.740234,21611.740234,8602753100
2009-12-17,21665.789063,21665.789063,20932.769531,21328.740234,21328.740234,7128622600
2009-12-24,21378.789063,21739.390625,21320.109375,21496.619141,21496.619141,3809713800
2009-12-31,21654.250000,22514.789063,21587.480469,22416.669922,22416.669922,5864400800
2010-01-07,22548.029297,22671.919922,21688.169922,21748.599609,21748.599609,10484992700
2010-01-14,21871.009766,21988.929688,21171.300781,21286.169922,21286.169922,10976861200
2010-01-21,21192.830078,21272.259766,19923.550781,20033.070313,20033.070313,11688234200
2010-01-28,20202.330078,20780.500000,19845.929688,20722.080078,20722.080078,8850658200
2010-02-04,20534.740234,20554.199219,19423.050781,19922.220703,19922.220703,8950688000
2010-02-11,20095.529297,20684.220703,20095.529297,20534.009766,20534.009766,3644188200
2010-02-18,20534.769531,20711.750000,19874.550781,20467.740234,20467.740234,6095191900
2010-02-25,20512.380859,21056.929688,20261.980469,20876.789063,20876.789063,10029086500
2010-03-04,20983.810547,21293.519531,20575.779297,21208.289063,21208.289063,9517602900
2010-03-11,21333.060547,21440.179688,20964.310547,21384.490234,21384.490234,6349832500
2010-03-18,21429.689453,21440.810547,20899.689453,21008.619141,21008.619141,6797254600
2010-03-25,20799.050781,21450.980469,20659.279297,21239.349609,21239.349609,8624198400
2010-04-01,21390.890625,21935.410156,21373.160156,21928.769531,21928.769531,4928161200
2010-04-08,21836.419922,22388.769531,21813.349609,22121.429688,22121.429688,8591707800
2010-04-15,22265.359375,22337.890625,21283.300781,21510.929688,21510.929688,9351392000
2010-04-22,21283.929688,21617.849609,20853.830078,20949.400391,20949.400391,6914931100
2010-04-29,20994.369141,21121.519531,20293.230469,20327.539063,20327.539063,8992496300
2010-05-06,20177.470703,20491.949219,19699.500000,20212.490234,20212.490234,9346214900
2010-05-13,20411.550781,20526.580078,19546.220703,19578.980469,19578.980469,7079211700
2010-05-20,19694.470703,19757.439453,18974.519531,19196.449219,19196.449219,7657505900
2010-05-27,19015.890625,19910.060547,18971.519531,19471.800781,19471.800781,7612122500
2010-06-03,19822.890625,19859.800781,19211.669922,19621.240234,19621.240234,6033314000
2010-06-10,19517.609375,20142.099609,19517.609375,20062.150391,20062.150391,4059617000
2010-06-17,20201.810547,20957.089844,20078.589844,20856.609375,20856.609375,8580190700
2010-06-24,20797.439453,20901.150391,19971.269531,20128.990234,20128.990234,6947322300
2010-07-01,20059.560547,20161.990234,19777.830078,19857.070313,19857.070313,4914325400
2010-07-08,20231.150391,20722.220703,20002.009766,20560.810547,20560.810547,7359205300
2010-07-15,20530.289063,20665.619141,20007.880859,20487.230469,20487.230469,6563636100
2010-07-22,20487.490234,21199.550781,20384.730469,21091.179688,21091.179688,6201146700
2010-07-29,21091.169922,21621.820313,20945.630859,21549.880859,21549.880859,6270528400
2010-08-05,21577.130859,21805.939453,21239.169922,21294.539063,21294.539063,5983142700
2010-08-12,21039.419922,21277.119141,20881.949219,21022.730469,21022.730469,5934241000
2010-08-19,21094.699219,21297.619141,20512.779297,20634.980469,20634.980469,5759736500
2010-08-26,20603.179688,20832.359375,20372.289063,20623.830078,20623.830078,5740103000
2010-09-02,20864.400391,21435.580078,20819.609375,21088.859375,21088.859375,7333193000
2010-09-09,21169.820313,21819.949219,21092.810547,21725.640625,21725.640625,6866810600
2010-09-16,21694.210938,22229.179688,21525.710938,22047.710938,22047.710938,7174659200
2010-09-23,21972.880859,22439.189453,21956.759766,22378.669922,22378.669922,6299641000
2010-09-30,22287.080078,23023.130859,22202.429688,22880.410156,22880.410156,10008815000
