Date,EUR,US,CAN,CHI,HK,JAP,KOR
2009-11-19,286.9889121018,64.68,9333.066670738963,510.15982746618613,2906.2952641261318,83.60943939246519,1.3485249834014008
2009-11-26,285.6116026296,64.730003,9447.595458175454,506.9945046862172,2864.8789748099593,85.09095373895946,1.3315835046131714
2009-12-03,279.41950568519997,64.120003,9126.385077744439,502.3144708618241,2794.468872854601,88.5957353636557,1.3671731919400332
2009-12-10,289.7319443148,65.129997,9333.146559489987,504.7402872358662,2777.7574594755747,90.12497715802908,1.3923301969929813
2009-12-17,291.5490530556,65.669998,9350.55062413762,476.6075793821338,2741.3834630958263,91.90154734483704,1.3899123643569968
2009-12-24,293.0073886296,65.940002,9397.70944494491,505.8857179981244,2762.960942797077,93.39288564408571,1.4078327209529935
2009-12-31,298.5628935834,66.68,9579.768761693576,504.5855718947537,2881.215090419972,95.03122001295333,1.4266983551754697
2010-01-07,297.4054935834,67.160004,9506.864519060771,491.9396497704571,2795.347998029584,95.06292301430912,1.3983287722194835
2010-01-14,296.64160611119996,66.75,9367.071993837571,488.7132660930818,2735.911899934791,95.08496637474676,1.4342781476381168
2010-01-21,286.2365916852,64.400002,9098.233585653525,463.09132219757777,2574.850978941043,90.78620873968784,1.3599029433017933
2010-01-28,288.65555305559997,64.349998,9135.447786016215,465.76263113731846,2663.4094195690345,92.13444248108034,1.3511519709331155
2010-02-04,278.82923862959996,62.689999,9051.876789070058,462.45451744279507,2560.6034760688294,88.23505965441164,1.3135878810008457
2010-02-11,286.67640831479997,64.769997,9331.943524357286,467.97963669843523,2639.236738127953,91.27104156294722,1.3615344068724835
2010-02-18,286.1324291574,65.050003,9240.753304904027,468.6066746308879,2630.71911368606,90.31465900747668,1.3493197278318383
2010-02-25,292.3592469444,66.120003,9506.303729847827,480.2091864830663,2683.294168898733,90.79559164954247,1.3573595973149346
2010-03-04,298.88696442599996,67.800003,9593.082036904303,472.7544226079524,2725.901871371831,93.54767343322725,1.3906569645200695
2010-03-11,302.4749113704,69.040001,9705.044976573348,472.9950698287337,2748.5490118526136,96.05428611186382,1.4079079871327063
2010-03-18,303.4587083148,68.900002,9594.60619499688,473.9764349079631,2700.238291795956,95.7713545368799,1.4063602680106688
2010-03-25,305.05592610179997,68.809998,9654.517500999931,482.0853791131236,2729.8940840494174,98.2057923005509,1.4162657758053534
2010-04-01,310.889196639,69.870003,9713.2257726723,488.15069594844863,2818.5052421658656,100.00246007863198,1.4445015737857354
2010-04-08,313.00725831479997,71.610001,9788.214962610627,490.93568481418464,2843.2678564882676,99.22380805312471,1.4518052167976696
2010-04-15,310.4494147314,71.43,9732.233100586654,470.3279627515138,2764.8002777255942,98.20676085927316,1.4620537656942527
2010-04-22,298.88696442599996,70.709999,9685.956976331092,449.71372957732706,2692.6269045234703,96.74332051368478,1.4506172869979688
2010-04-29,289.9865734722,69.019997,9524.10802262948,443.0183842444938,2612.699054016836,97.91763743338485,1.4379341564083472
2010-05-06,296.9888469444,69.599998,9781.47765227635,411.78440491819833,2597.9118254318873,92.04323364935121,1.391317923974903
2010-05-13,282.0699621018,66.059998,9356.244677643268,401.2549821417662,2516.4868010550476,90.20848076086918,1.3637513579107001
2010-05-20,275.160281787,63.360001,9258.478492511536,407.14495234990085,2467.320050869038,84.32690791548892,1.3236272758383147
2010-05-27,284.0259530556,65.269997,9448.397481597254,398.71457736862976,2502.7109933402267,85.04047625731907,1.3640191319962702
2010-06-03,283.1000469444,62.549999,9183.649080075254,400.6445626461336,2521.9184496031717,83.58721443446213,1.3780909727527957
2010-06-10,294.5235791574,66.269997,9561.001100032292,398.4847567779325,2578.5886420219435,89.1485834930635,1.4267067297039964
2010-06-17,294.4888583148,64.769997,9469.891552906936,398.4740814825036,2680.7004731451766,87.87827548349655,1.443848988022813
2010-06-24,281.6185761018,61.080002,9058.373648772364,371.8816748051819,2587.1795685495235,83.08697114456925,1.4208170208384956
2010-07-01,284.78984168520003,62.380001,9140.90138888989,375.4087066379347,2552.229694973426,82.17496069275745,1.4018760166958935
2010-07-08,296.28283178699996,64.540001,9319.672722398307,383.05653337353306,2642.6814431140606,86.74071191148892,1.470779718217763
2010-07-15,288.470381787,62.950001,9233.936105818724,393.1280565575531,2633.2241940299837,82.16769649791279,1.4630577662509847
2010-07-22,297.6948435834,65.209999,9380.946841838126,408.36526120470495,2710.8498007630515,86.36904479861822,1.4837137726053358
2010-07-29,303.4355730462,66.489998,9500.04731997547,409.11866078321094,2769.806672612311,84.03184342345524,1.4969239756070056
2010-08-05,294.7666238982,64.139999,9289.195832369896,404.30806345024376,2736.9875858161895,82.29184496906352,1.470930251413805
2010-08-12,298.1462469444,64.510002,9448.717820980251,413.42596944630515,2702.052021101911,81.82862311506197,1.4741094341065322
2010-08-19,286.5027878982,62.23,9342.048705880812,402.615318348052,2652.214504860754,78.32941070080491,1.4513535134691309
2010-08-26,298.8291083148,63.810001,9627.328594211765,406.6936015476126,2650.7813448541574,79.05227547956696,1.4763682569507675
2010-09-02,303.6207269538,64.93,9658.206495951079,417.921041465945,2710.5515708808543,79.91638551994339,1.4885243159649564
2010-09-09,307.3360064166,66.57,9740.413896685608,411.28649203981564,2792.3970792984933,84.272884822632,1.525887625530023
2010-09-16,302.3013083148,67.129997,9742.418955240108,401.83538217574085,2833.792783888905,84.71353580922877,1.5332080175990113
2010-09-23,302.1045352686,67.650002,9931.295471074078,404.8012824734205,2876.330949563327,84.65207556682631,1.5615023335386682
2010-09-30,303.82908557400003,68.519997,10026.656368715265,411.7756982137345,2940.8196331502186,85.82142862196788,1.5928754424057594
2010-10-07,308.15775,69.75,10164.283275107062,443.671201787364,3015.0173542073985,83.27178426295639,1.5696175721052745
2010-10-14,308.018867787,69.669998,10145.516397022659,465.78061251637104,3027.7174760408225,83.07776118941547,1.5648404239559646
2010-10-21,306.62997389820003,70.029999,10079.26879239623,464.71028700369754,2977.343999631001,83.1258518589916,1.597552200789776
2010-10-28,308.458685574,71.010002,10162.51866638251,469.9728784662933,3103.314969374763,81.11523637965264,1.6196639110293978
2010-11-04,314.2109647314,72.410004,10380.26802540129,483.05463059747603,3149.0638752928962,87.05312398760061,1.6463352408306888
2010-11-11,309.3845916852,70.110001,10151.851912069156,440.1817983242591,2983.7551876912794,86.88611679077583,1.5871530157933542
2010-11-18,308.2040564166,71.529999,10347.706188067354,443.45023939084183,2959.2571645021044,88.82057935275287,1.611306122356751
2010-11-25,309.153096639,72.0,10545.325072790103,437.79270184676597,2988.2974185087455,88.44811663586077,1.6141003921415613
2010-12-02,318.2618647314,73.400002,10548.212043517427,441.68413031793574,2968.08205590061,90.61131470755319,1.6361870816993993
2010-12-09,320.0558208426,73.849998,10610.047735747072,451.43221645627244,2953.0222031845556,91.29716670214385,1.6878565079924537
2010-12-16,325.7502438888,75.029999,10731.63495647772,446.23564473699156,2961.998719908295,91.62216139878042,1.705115905133617
2010-12-23,324.801167787,75.129997,10786.57356087104,426.640783658432,2952.2447471853548,91.60497812653864,1.70961690466883
2010-12-30,324.62756473139996,75.970001,10743.905758436698,440.238240723675,3053.5931804091333,91.92580455378271,1.7422951842251504
2011-01-06,330.7733564166,76.639999,10795.395818510842,437.46025511719625,3100.8651168391657,93.09498465422342,1.7526691435688107
2011-01-13,327.22012915740004,76.309998,10778.39276557411,427.659474282943,3138.6541986910906,93.48727687418976,1.7700205559467412
2011-01-20,326.9307791574,77.150002,10799.88683688379,420.01785583449436,3064.5722047809086,92.11292664532058,1.7656450697624022
2011-01-27,329.3844613704,77.629997,10971.920860859953,433.9955333129789,3073.019288347589,92.6040464529824,1.7334939646853111
2011-02-03,332.5788969444,78.720001,11055.331296727183,430.135411113204,2977.273207736655,94.0250691069411,1.7113654041580708
2011-02-10,336.4793291574,79.839996,11275.807848169217,453.36761504881844,2976.3659664907104,95.71166710894109,1.6641217095472844
2011-02-17,326.826617787,77.940002,11193.199435723789,443.86873165612775,2944.224423651945,93.68209554289672,1.6411315121018049
2011-02-24,327.266435574,78.199997,11343.819277943316,451.80342703057175,2962.444809443126,92.91415819880795,1.6131968834173032
2011-03-03,325.42617304619995,78.919998,11135.854761065068,465.5019962679117,3060.31389472676,93.77419510328998,1.6744622745172504
2011-03-10,303.4471238982,75.32,10847.206218770008,454.4387355335994,2917.744728559629,80.52847140038102,1.6380694682314245
2011-03-17,316.097496639,77.690002,11298.264503979626,457.1790550918225,2933.749226814668,83.67877782731293,1.6834225038488393
2011-03-24,322.3937561112,79.349998,11295.37674967542,458.3100250214887,3014.2127864708327,85.97516137060903,1.7496823667147596
2011-03-31,325.88912610179995,80.040001,11390.898209197561,465.37889017761637,3121.3581243466783,84.87337393585159,1.7792400836048081
2011-04-07,322.04654999999997,78.580002,11094.870894225349,472.98235043006804,3102.0758596261817,85.3764450718531,1.7752326592041519
2011-04-14,322.9840416852,79.639999,11146.120504469545,466.25914339486087,3071.366221441282,85.07217926753022,1.815381864025502
2011-04-21,326.52568221300004,81.220001,11142.190276111565,453.60205398245,3070.947243772346,85.82506071496252,1.8461610079927426
2011-04-28,322.3590352686,80.43,10916.581244755733,444.39314344970785,2996.708352878056,88.5911347030834,1.8243587403469637
2011-05-05,328.38911473139996,80.419998,10762.913869927932,447.09155695337864,2993.6956794555635,87.35190706326243,1.812637738508056
2011-05-12,321.95397304619996,80.260002,10913.373151068532,445.44037709265314,2957.622423277882,85.5615262607284,1.7868282497593662
2011-05-19,321.028032213,79.099998,11029.025084886702,425.1233850283747,2923.708320841742,83.44331428143994,1.7032418931301188
2011-05-26,322.197017787,78.900002,10849.692961363315,425.40730093582874,3036.7055404159073,86.07097950577506,1.791479885394418
2011-06-02,311.35218557400003,76.660004,10573.71623193611,426.44866710471035,2912.6999251748052,83.67869134553482,1.7429645182085107
2011-06-09,310.1253438888,75.830002,10403.847827593376,419.49329255120296,2871.8452015213275,84.78437896148586,1.7456249001139195
2011-06-16,310.2642261018,77.220001,10474.906789173723,410.7931216819838,2809.6625272520737,85.27239419197552,1.7266921684326637
2011-06-23,312.2665061112,78.550003,10577.807021373015,423.0676437535502,2835.523922630035,86.75859566310942,1.7522257127016183
2011-06-30,318.0419564166,80.25,10749.599811140324,435.78163003451044,2894.1813095014277,89.28433737429687,1.8164527570700362
2011-07-07,312.4285583148,78.989998,10686.882206737855,433.4553357332941,2818.262491111129,88.22752738022342,1.7816913122877196
2011-07-14,309.87071473139997,79.360001,10699.633909158754,433.25826017860777,2828.1347014294665,88.60619060859526,1.8028661177561567
2011-07-21,309.08365611119996,77.82,10452.53080569122,422.2937643786774,2897.283853557752,88.97183017354249,1.819063098448494
2011-07-28,291.6069265278,75.190002,10278.73217379253,415.3151844544504,2826.7248877446946,85.34066892574752,1.7286666731052527
2011-08-04,258.6789,66.5,9783.803833790727,395.2650355467285,2542.7955410635104,80.04160632617905,1.5111297025697
2011-08-11,275.5190734722,70.900002,10089.133523287783,403.34112121488664,2607.7493929247194,80.20560407932976,1.5834384890638484
2011-08-18,265.9589378982,69.779999,9900.016557623867,394.0114138408445,2502.066837112706,76.50715395106964,1.4680774636697194
2011-08-25,274.8014738982,72.459999,10240.796622335944,398.0814824836825,2639.3446831676756,79.30182636337413,1.5729305397736062
2011-09-01,264.85941137040004,71.309998,10202.218825761625,390.1348625276244,2576.7698919477175,77.60344999659067,1.533902372264155
2011-09-08,259.45435568519997,70.739998,9859.595047150855,385.2873182961256,2447.9107622408023,75.43529671205968,1.4633756846039192
2011-09-15,260.7969443148,69.089996,9588.19000762248,389.64997187227374,2419.470984433231,77.40641747937568,1.5513207791970682
2011-09-22,263.1811848426,67.830002,9292.16347622715,370.9035652817105,2314.962018134327,76.29497905542006,1.4415650424296134
2011-09-29,259.4312030556,67.400002,9188.94290464486,365.81105831086217,2088.6475091538387,74.23459521668403,1.3942377071105874
2011-10-06,276.8037886296,71.190002,9648.3417642575,375.23551792508437,2355.886027567347,77.38640636988065,1.513857079866708
2011-10-13,273.9681621018,71.330002,9503.57653662255,368.6474928964417,2353.2845497065155,77.68429870802296,1.552692842374099
2011-10-20,278.7019234722,73.510002,9773.537306809369,376.395333697551,2450.6226955897573,77.47114661078655,1.5848105522408793
2011-10-27,274.5584291574,73.379997,9818.210168600235,388.27695394593,2536.3743117237505,76.51432301241621,1.58790599132157
2011-11-03,273.53991137040003,72.769997,9749.557276483265,391.5038297710465,2572.455098989573,77.53287493253254,1.5958705937883377
2011-11-10,274.3500878982,73.370003,9764.15425995662,382.51679010792554,2437.0449546961545,74.94461793844224,1.5528182528211762
2011-11-17,254.98679168520002,68.809998,9280.774586440994,371.3690361035046,2296.115550521516,73.63030104691356,1.4917703911454863
2011-11-24,277.8685943148,73.919998,9787.973728401776,361.80984895185145,2312.1715107837513,74.69179817448202,1.5456568713805539
2011-12-01,279.4426583148,74.830002,9743.542100819763,361.70377777879,2472.992191171162,77.23825147454323,1.6058179733890403
2011-12-08,269.02605831479997,71.779999,9257.836246591782,345.54615529376775,2359.0952615677247,75.44025192489823,1.5542238132756987
2011-12-15,274.6394378982,73.790001,9426.58228812972,339.7506345014469,2367.066633285278,74.91646055715839,1.5464098460721538
2011-12-22,278.0074765278,73.760002,9406.45181383369,336.47352440900806,2380.2050625462584,74.59447531305128,1.526925021297066
2011-12-29,288.910182213,75.279999,9805.939366641256,336.37691738896626,2407.0216467809532,75.80315012551492,1.5613099285366083
2012-01-05,289.2689738982,76.43,9833.529285942346,352.91457080879906,2461.5992096416617,74.80930510010866,1.544017136185134
2012-01-12,293.3777473704,77.410004,9886.943732243088,351.41644067764315,2530.360261382448,75.71875579401072,1.5832042122557701
2012-01-19,295.0791265278,78.599998,10056.732247032774,359.593146215101,2584.786199046452,78.6685792171538,1.6332672985637147
2012-01-26,300.35688557400005,78.75,10039.48874346407,351.679422629709,2613.448394073604,78.01416213571997,1.6391319867474319
2012-02-02,304.407785574,80.389999,10042.135264361443,363.99861416384437,2701.503258186232,79.83660050073146,1.6763530347411868
2012-02-09,305.73878862960004,79.949997,9914.613540295199,366.97132839740635,2746.0735538229856,82.00395819009641,1.6944155508413146
2012-02-16,306.2364613704,80.82,10186.73993091747,372.690570476341,2769.7293538348904,84.60443458301454,1.6972015481647786
2012-02-23,305.92397610179995,81.190002,10140.78414524288,376.55148764822354,2786.541181165499,86.10312354117522,1.6985401140643184
2012-03-01,301.051296639,80.370003,9905.149820312521,371.3271678826161,2651.288938061256,84.799780767544,1.6582988931695857
2012-03-08,312.8104852686,82.870003,9927.36602629298,370.77455372863193,2738.7036623810372,89.00131067467025,1.710947096039843
2012-03-15,310.9586730462,83.419998,9974.364285219319,368.7534124247361,2680.7032344841814,89.31984542334814,1.6960135162978973
2012-03-22,305.6693469444,83.209999,9956.23886947779,354.2845225027597,2684.4034934005713,90.17067238153176,1.699786663890475
2012-03-29,299.488835574,82.790001,9767.60280347377,350.85886752269437,2672.2651883775056,86.95988291378424,1.6888018885227296
2012-04-05,294.4772738982,80.949997,9645.775132913173,358.01268041806435,2588.680759111462,83.7608718196756,1.6685558165946957
2012-04-12,298.2735435834,81.980003,9727.662194264707,369.16474994105357,2670.947755646437,85.6073944389319,1.677022368724547
2012-04-19,297.4054935834,82.410004,9713.385550174347,373.190792603719,2653.667998702507,84.6665088230176,1.6414243068691585
2012-04-26,297.903203361,83.050003,9808.826337368582,378.0941357522373,2738.8565428019415,83.06580986993114,1.6724543746343508
2012-05-03,289.0374973704,80.309998,9363.623449518396,373.4656991373989,2613.097697850615,80.09756653648049,1.6316443124253484
2012-05-10,282.8685530556,78.589996,9083.797164061118,363.79112845948765,2475.466394105121,77.93782760308187,1.5398173059458014
2012-05-17,277.208868213,78.209999,9275.240312041438,366.4650873062536,2414.5893538964565,75.77206111290437,1.5131208533955458
2012-05-24,278.4241416852,77.830002,9169.694342521654,369.7570745566422,2402.254488295506,76.45030301210407,1.5434398174385404
2012-05-31,277.7181265278,77.919998,9330.259588762663,358.1103475559723,2380.4440480569247,75.56777305256466,1.5074569455790319
2012-06-07,280.7389416852,77.709999,9221.585415108722,359.56308891977915,2445.478984239626,76.04870570348587,1.5555372555896576
2012-06-14,288.9680556852,80.220001,9431.233867581595,355.52432685844803,2508.7581802637014,77.50514993357307,1.5930177039770712
2012-06-21,284.56993221299996,78.540001,9151.809377412099,343.74892911778574,2464.813715429444,77.31193111577355,1.5206755222726123
2012-06-28,297.8337269538,81.260002,9555.227158577645,345.3585435819891,2533.294611822452,80.62101199481866,1.5681952634303145
2012-07-05,295.8198613704,79.199997,9259.039281724481,337.3061934210117,2496.0362184803166,78.37909257842388,1.5279875406496894
2012-07-12,299.6855738982,80.980003,9286.789762104496,336.33183144598365,2472.90232053733,77.27872338815304,1.5016508774217705
2012-07-19,289.8013848426,78.760002,9217.254175039845,331.2230088626815,2426.3036604823155,74.08334439589441,1.4802335226839087
2012-07-26,303.8985261018,80.739998,9318.309126186681,329.23972293041635,2547.513998623705,76.52698345414385,1.5727800065775643
2012-08-02,311.5720938888,82.559998,9448.637932229229,335.0744620366004,2579.0216776620955,78.64617264387454,1.5922731029773822
2012-08-09,312.9030969444,82.889999,9548.409959492341,328.55514464701787,2577.3211653117974,79.03474629792349,1.6372244774664422
2012-08-16,311.6530852686,83.459999,9719.721848797726,326.81322539537,2556.176721379227,80.86515797116758,1.6190113252664753
2012-08-23,309.03738557400004,83.389999,9632.140734742568,318.36642099054177,2543.4176063219356,80.31673753877583,1.6134479092824356
2012-08-30,307.27811442599995,83.169998,9616.340716136512,315.9546680405659,2460.716318922609,76.8632289997414,1.5678439498670693
2012-09-06,315.86603862960004,85.25,9810.831395923084,329.7349482231659,2580.2904095964423,79.3439759668049,1.6314267838377077
2012-09-13,318.1692530556,86.620003,9974.123834587346,320.62961029111517,2678.811182195738,81.75485699205356,1.6798250130378838
2012-09-20,313.33132915740003,84.480003,9811.072630131937,310.75889144844865,2638.4296599429867,78.8723397528156,1.6568682099660987
2012-09-27,314.08363221300004,85.510002,9912.608481740697,323.4730101472321,2684.7710089337806,77.4569814339388,1.6699111307146728
2012-10-04,311.0049435834,84.5,9794.63114998503,328.7097086534751,2688.7966093412037,76.12300799403673,1.6299124599259809
2012-10-11,319.0488886296,86.199997,9994.254309685399,326.48869039815656,2752.6813023326195,77.98546858689366,1.63571025478528
2012-10-18,311.9424352686,83.260002,9780.675628854548,328.0969420751835,2797.2990436704245,79.29385305514155,1.601249979298844
2012-10-25,312.84520611119996,83.43,9963.457080273993,320.7922373645839,2781.6236527075484,79.06352632852793,1.5996604904379694
2012-11-01,313.7017064166,82.629997,9809.227349079481,326.5060659734205,2840.4941684479118,79.45847343990208,1.6209858299390643
2012-11-08,310.345253361,80.300003,9567.978860998544,318.7050381735973,2755.9394881488524,76.72960248523796,1.5845846491247118
2012-11-15,312.625296639,82.440002,9704.563292534545,314.81313647151813,2766.5263956984536,81.66904441606275,1.5762184867601539
2012-11-22,316.14380305559996,83.639999,9736.804791287506,306.00657268803917,2790.2557490722384,82.4291035765616,1.6002628290297305
2012-11-29,320.4956386296,83.769997,9750.439189458111,315.05936725882856,2862.480584410088,83.85030784579648,1.6289253096568672
2012-12-06,324.812753361,84.93,9907.475218250018,322.9391723444081,2892.3560325441267,84.84760335777659,1.6526851287838198
2012-12-13,325.9817030556,84.970001,9947.977401050932,335.2681307008735,2907.7821456977204,89.97434898656006,1.6674514262726698
2012-12-20,324.6507,84.080002,9921.671190012472,344.0897418937891,2897.2183334508104,90.59387200768785,1.6583825347144414
2012-12-27,330.2409269538,86.709999,10058.015171718522,351.8418983685226,2996.2893752091195,92.05341217208264,1.6992512177865158
2013-01-03,333.58582915740004,86.879997,10043.097848862171,352.8051307340442,2984.2705628771223,93.67740841825709,1.6663806352953165
2013-01-10,331.05112084259997,87.480003,10112.552764400942,358.10167853011626,3002.0744813192377,93.87107692182097,1.6543667357852583
2013-01-17,333.58582915740004,88.849998,10261.167547263945,359.87115681482777,3037.8198855574856,92.86643073321808,1.656843189284315
2013-01-24,334.06036778699996,89.300003,10261.408781472801,369.4170567527463,3061.849979133339,98.41840823024484,1.6434740785580764
2013-01-31,329.3034352686,90.0,10235.101786055437,377.4802715325277,2989.2136970861643,101.51602333588372,1.6198479415029312
2013-02-07,333.6436852686,90.650002,10246.08966413069,377.15853793205076,2983.8450581965826,99.63567034854171,1.6532122011958683
2013-02-14,334.56962610179994,90.129997,10197.005673519923,371.6968266564761,2995.7019527762,101.55614068837185,1.6938467095270449
2013-02-21,332.3705730462,90.370003,10211.683329321182,358.6786338400139,2901.823574183878,99.65833635829992,1.676612435134846
2013-02-28,339.558017787,92.0,10291.564548541333,363.94417803400137,2927.6362686365865,105.66494839463965,1.6905838852894617
2013-03-07,341.8033761018,92.919998,10221.06637617393,351.0418230578747,2899.2067832561606,108.38701350079879,1.6730065697953636
2013-03-14,343.1691,93.279999,10287.233308472454,359.32289601307536,2860.620664627281,110.41109368646214,1.639274248318744
2013-03-21,338.4700583148,93.080002,10185.457006231723,356.8241701374524,2887.403861260669,110.63743375010407,1.6677442210400237
2013-03-28,341.2015061112,92.220001,9962.814834354238,345.04532751765714,2871.038123336362,109.47215383085693,1.6591940282019326
2013-04-04,339.33810831479997,94.260002,10053.283703515624,345.1741875810246,2832.102563837222,117.67162606414844,1.6193376181479366
2013-04-11,328.38911473139996,92.059998,9582.01427088005,340.1612148793204,2772.3501613258118,118.51076112161593,1.6095157518981082
2013-04-18,341.004767787,93.730003,9841.148508449447,343.9635317374471,2851.1880169606993,122.58929272273453,1.6191118179355657
2013-04-25,343.42372915740003,93.910004,9881.971030633358,337.6983381057552,2922.388377790803,122.19867817487837,1.6430724165931054
2013-05-02,351.4676730462,97.07,10093.464763356662,348.3022984717593,2987.5967792486986,126.50541777874524,1.6367977948196875
2013-05-09,356.5486416852,98.699997,10004.199712904858,344.9681401761159,2961.876716768826,133.68129638844837,1.6491881306419551
2013-05-16,359.4768613704,98.379997,10227.80368650821,357.0014093781684,2989.7471468064277,138.3855428704545,1.6680705139214849
2013-05-23,350.1135,98.089996,10211.843106823228,360.35279191442044,2898.98562126078,126.86644804025556,1.6742363714010826
2013-05-30,341.57188221300004,95.699997,9980.139010250849,352.1213095890895,2836.5599447891263,115.25180316308953,1.6390901149414139
