Date,EUR,US,CAN,CHI,HK,JAP,KOR
2009-04-30,0.9891113402987146,1.022150086350011,1.1120564621107742,1.347455249684433,1.1232437222055307,0.9716567477013607,1.1345741233532314
2009-05-07,0.9544006604954652,0.9801413591777993,1.064486444648773,1.3844852133073775,1.1382595306604397,1.0109586932946504,1.1517297844141194
2009-05-14,1.0068470449036853,1.0057284515128593,1.121813843394439,1.3780652688176664,1.1660307943757777,1.0114078010020926,1.1689748972577936
2009-05-21,1.0004755170983357,0.9967539048454057,1.1119248804255257,1.368458191857927,1.1933489448872996,1.0215958554974833,1.1089832606273855
2009-05-28,0.9982407113141618,1.0427726187277564,1.1281396104707904,1.4441641551269302,1.239467578318089,1.0543799787942605,1.1520310415582808
2009-06-04,1.0116970473272506,1.051938152605273,1.1618958072390646,1.4637367771917544,1.2534252104681902,1.081419032403958,1.1520228912210788
2009-06-11,0.9729922825637609,1.0183311632295426,1.1035817070152754,1.4605538328453738,1.2066487354134254,1.0651145938154203,1.1327177786140497
2009-06-18,0.9810755739724746,1.0064922666887963,1.1073970384640806,1.5188570176265586,1.1938080527026267,1.0379988040259025,1.1104244446137947
2009-06-25,0.9959583899572857,1.0332251677148205,1.1374366167980592,1.5634777536983544,1.2262738660736827,1.0758384278635262,1.1494011280411915
2009-07-02,0.9416100084790071,0.9765132705081777,1.0583469687848943,1.601223893221708,1.1823931712987612,1.0196455294378048,1.1651644061756645
2009-07-09,0.9941515096205744,1.0362803329440582,1.1199609944188207,1.657240748143935,1.2182624810015994,1.0032480772487724,1.1568919075508732
2009-07-16,1.0253910705662217,1.0624403296246003,1.1437405429082919,1.7134067008917035,1.2842849937272298,1.0523765926357445,1.21647653457993
2009-07-23,1.047834135778937,1.0889822434405618,1.1462510857573984,1.6977191139221623,1.3434898276556602,1.0945965228595005,1.2411310253387031
2009-07-30,1.0787408927653548,1.120679780803509,1.2111103271646046,1.7819540849705207,1.3674611698267074,1.1096724420338302,1.2697508611437844
2009-08-06,1.0872045845390572,1.126026391560557,1.168682163605299,1.6178272556821935,1.3634892294742458,1.1294218718980436,1.2745384758789962
2009-08-13,1.0767438502852344,1.115333227331167,1.1716312404446827,1.4477997213991336,1.331395081016023,1.1044198160850633,1.2587507475471367
2009-08-20,1.1242927071874156,1.1508497450992883,1.196342673553859,1.5423994382928896,1.3648957439239826,1.151578451423563,1.3142479763982906
2009-08-27,1.096429072287852,1.111132329790573,1.173220926159437,1.4111004365932835,1.302555606540379,1.1126953841040257,1.3134663574321794
2009-09-03,1.141600486344924,1.1594424701058323,1.2059904213399542,1.5313101423787767,1.3912323447240598,1.1161242035954184,1.309077702924335
2009-09-10,1.1640911479633982,1.2033607256704353,1.266880801644694,1.5590911172520605,1.4280551859817576,1.1116465500273511,1.3706000762871557
2009-09-17,1.1637107475984094,1.188657651110514,1.2627038082540025,1.4774965029674296,1.4409059031480538,1.122445111973262,1.3935122252501375
2009-09-24,1.1529171380620715,1.1836930147735913,1.2492737048017677,1.4445991389087847,1.3981855534246121,1.0967601461113818,1.3623032276139766
2009-10-01,1.1425990456240696,1.1836930147735913,1.2443292769280911,1.4445991389087847,1.417290848434247,1.0606499409916739,1.3011227621181092
2009-10-08,1.1743616487505268,1.2237921944585097,1.26438117938828,1.5439259417951967,1.4603195288562878,1.0888568438754158,1.3427212087253935
2009-10-15,1.184869974655223,1.2087072791427773,1.2544264791875228,1.5959303632458754,1.4891188655766645,1.1184241762621971,1.3466050512139016
2009-10-22,1.1285245506968242,1.1600152980717064,1.1846228099066403,1.575525080038185,1.4519858691617826,1.090463019667381,1.310657240716742
2009-10-29,1.1370358388762856,1.1651709216186918,1.2137743996673718,1.6260486780559587,1.4421903102490632,1.0654890792614493,1.2864098597083187
2009-11-05,1.170652842667042,1.2249380031494743,1.2541852641143385,1.6502973765553455,1.5097428781714828,1.0684514568278731,1.298533500138031
2009-11-12,1.1870571840336375,1.2371587213511304,1.2775262785038988,1.7168468546575253,1.5239627086534038,1.0473588260417561,1.3059836289249207
2009-11-19,1.179021489030683,1.2350582630333824,1.27579409073047,1.7100543563512138,1.5087146747907834,1.0219064997633873,1.3124241328589183
2009-11-26,1.1733631607946662,1.236013065419382,1.2914497326951955,1.6994442029880459,1.4872146695304858,1.0400141339154185,1.2959361879697493
2009-12-03,1.1479244938226851,1.2243651751836002,1.2475415169187052,1.6837567423170958,1.4506634094486903,1.0828509134531503,1.3305731172840751
2009-12-10,1.1902905443420715,1.2436509116603187,1.2758050112135295,1.6918880722156926,1.441988188141122,1.1015418907008798,1.3550566537022621
2009-12-17,1.1977556768366284,1.2539621778491916,1.2781840794893147,1.5975873118830501,1.4231057356951162,1.1232558100188044,1.352703547946167
2009-12-24,1.2037468803551603,1.259117877775785,1.2846305077678555,1.6957275530204177,1.4343070271372182,1.1414835162732928,1.3701441654768123
2009-12-31,1.2265702698546932,1.273248067085126,1.3095173117160783,1.691369466812406,1.4956950664310102,1.161507864630333,1.3885047549653475
2010-01-07,1.2218153841644752,1.2824136964371522,1.2995515839203347,1.648980370191181,1.451119780509417,1.161895350820683,1.360894643347937
2010-01-14,1.2186771453442737,1.2745847102269368,1.2804424867821773,1.6381655408657148,1.4202653403171948,1.1621647731905915,1.3958816316806368
2010-01-21,1.17593077053807,1.2297117286559422,1.2436933169087947,1.55228085450319,1.3366554683134808,1.109623715624667,1.3234974977129468
2010-01-28,1.185868462611083,1.2287569071750404,1.2487803540627058,1.561235074815385,1.3826278857072836,1.1261023433195858,1.314980794304408
2010-02-04,1.145499530649988,1.1970593889069954,1.2373565222374567,1.5501462866943723,1.3292593111068263,1.078442597188127,1.2784223183675043
2010-02-11,1.1777376461198956,1.2367767469310047,1.2756405609671757,1.5686664714360723,1.370079374319137,1.115549527554367,1.325085285991554
2010-02-18,1.1755028450906075,1.242123434067661,1.2631752109150185,1.570768300882961,1.3656577089954303,1.10386025470674,1.3131976014878277
2010-02-25,1.2010841538784094,1.2625549792353437,1.299474926205431,1.6096598891053782,1.392950447729306,1.109738397132363,1.3210222386762591
2010-03-04,1.2279016330930683,1.294634414638808,1.3113371849090305,1.5846715408390633,1.4150689388453872,1.1433753917476066,1.3534282147008623
2010-03-11,1.2426418072620589,1.318312054961085,1.3266420854149292,1.585478189669656,1.4268255121045321,1.1740121692131766,1.3702174167341925
2010-03-18,1.2466834886280584,1.3156387877723648,1.3115455314211095,1.5887677227503814,1.401746473096049,1.1705540714485547,1.3687111310133853
2010-03-25,1.253245254654988,1.3139201702104282,1.3197351750680657,1.6159488817066163,1.417141374473627,1.2003086995388974,1.3783514622182071
2010-04-01,1.2772097739262018,1.3341608618323624,1.3277603685783013,1.6362798072685383,1.4631411585460445,1.2222682592928882,1.4058313703668215
2010-04-08,1.2859112955723577,1.367385953167575,1.3380111006010273,1.6456150823839768,1.4759959156230498,1.212751276860023,1.4129394903235402
2010-04-15,1.2754030409909471,1.363948851708016,1.330358596737298,1.576538053989221,1.4352618618481856,1.200320537633506,1.4229136792071113
2010-04-22,1.2279016330930685,1.3502005031544861,1.3240328296609463,1.507439200366345,1.397795253199275,1.182433810823237,1.4117833621416676
2010-04-29,1.1913366239488055,1.317930080540959,1.3019087041180741,1.484996420991589,1.3563031438212894,1.196786760702384,1.399439766827597
2010-05-06,1.220103696639282,1.329005142810867,1.3370901363547485,1.3803002071042743,1.3486268044482814,1.124987554144379,1.3540714798609759
2010-05-13,1.1588132248472562,1.261409189639281,1.2789624345649924,1.345005610549835,1.3063574828521933,1.1025625036258797,1.3272428878748974
2010-05-20,1.1304265477668827,1.2098530114541335,1.2655981754565286,1.36474877469356,1.2808340618725602,1.0306756740621406,1.2881929523759006
2010-05-27,1.1668489198502106,1.2463241979439403,1.291559366192765,1.3364901806486331,1.299206191820965,1.0393971788568173,1.3275034934820475
2010-06-03,1.1630450683566644,1.1943861026233733,1.2553692843999213,1.3429594860580403,1.3091771577744262,1.0216348578386796,1.341198622330183
2010-06-10,1.2099757663446888,1.265419099969812,1.3069518450062605,1.3357198226526832,1.3385957622709401,1.089608034430507,1.3885129053025493
2010-06-17,1.209833124528868,1.2367767469310045,1.2944975225490893,1.3356840390913938,1.3916040095701705,1.0740818447907885,1.405196254729691
2010-06-24,1.156958819428071,1.166316653930048,1.2382446178129973,1.2465463641194632,1.3430554801400076,1.0155206933003318,1.3827808675978421
2010-07-01,1.1699871634252976,1.1911400074687792,1.2495258404676453,1.2583689652453587,1.3249123176756818,1.0043737532498929,1.3643469258887084
2010-07-08,1.217203211613363,1.232384995844662,1.273963189832898,1.2840044596957643,1.3718675880037599,1.0601781083637098,1.4314060325672622
2010-07-15,1.1851077332043911,1.202024101623526,1.26224332618568,1.3177641780598437,1.3669581451634472,1.0042849674862129,1.4238908020459744
2010-07-22,1.2230041055870298,1.245178542012192,1.2823391248019602,1.3688392466611712,1.4072551148015033,1.055635450965805,1.4439938342935188
2010-07-29,1.246588443217997,1.2696199975104059,1.2986196991909962,1.3713646400025017,1.4378607792832512,1.0270692831516215,1.4568503919641276
2010-08-05,1.2109742543005495,1.2247469968445095,1.2697971169252658,1.3552395308053504,1.4208237498823761,1.0058023575144979,1.4315525358962427
2010-08-12,1.2248585823295004,1.231812167878788,1.2916031553465632,1.3858027269448958,1.4026880154278856,1.0001406831045714,1.4346466098956567
2010-08-19,1.177024370472392,1.1882757530699963,1.2770219001698508,1.3495654538193749,1.3768163866789855,0.9573719725837796,1.4124998793733805
2010-08-26,1.227663945867186,1.218445717365776,1.3160185567434037,1.3632358480299123,1.3760724053086253,0.9662071019810653,1.4368449626507906
2010-09-02,1.2473491013014035,1.2398319885398503,1.3202394463998206,1.4008701961485681,1.4071002978407883,0.9767685849091646,1.4486755964225417
2010-09-09,1.2626123889744891,1.2711476278622795,1.33147687990067,1.378631204487995,1.449587900920764,1.0300153831891368,1.485038667007253
2010-09-16,1.2419286029378405,1.281840715712062,1.3317509636445928,1.3469511098876685,1.4710772202475932,1.0354011878375409,1.4921630876383756
2010-09-23,1.2411202105569894,1.2917701602400253,1.3575696523221545,1.3568927996317253,1.4931596134523935,1.0346499972824497,1.5196999471841859
2010-09-30,1.248205090088014,1.3083826295280236,1.3706051179402037,1.3802710222545542,1.526636949525725,1.0489422769131993,1.5502331784604244
2010-10-07,1.2659883150205726,1.331869416304552,1.3894181833660257,1.487184663622594,1.5651544367118246,1.0177795498157407,1.5275979357789966
2010-10-14,1.2654177525121748,1.330341785952678,1.3868528237681343,1.5612953483491423,1.5717473181778716,1.0154081257110432,1.522948674849783
2010-10-21,1.259711832625285,1.337215969776894,1.3777970326236835,1.55770762013708,1.5455974620301427,1.015995908241041,1.5547847371206516
2010-10-28,1.267224632848886,1.355929031046954,1.3891769681832078,1.5753478124293772,1.6109914545112145,0.9914213979729276,1.5763045031572183
2010-11-04,1.2908564194841559,1.3826619320729785,1.4189424627732634,1.6191978100502082,1.6347406057300475,1.0639965280720938,1.602261824910622
2010-11-11,1.2710284843424324,1.3387436001287676,1.3877188641537022,1.4754881926895802,1.5489256350581138,1.0619553023303279,1.5446639447591015
2010-11-18,1.2661785532421526,1.3658583228157015,1.4144913856386485,1.4864439982694648,1.5362082324097677,1.085599042558676,1.568170457673204
2010-11-25,1.2700774453908747,1.374832945862763,1.4415051223064128,1.4674799477845044,1.5512835958528022,1.0810466609845701,1.5708899231220779
2010-12-02,1.3074985193999191,1.4015658468887875,1.4418997600309647,1.4805240054528714,1.5407894060161471,1.1074860939696611,1.592385338296037
2010-12-09,1.314868535161129,1.4101584764208217,1.4503524598268573,1.5131995637180986,1.5329715421282772,1.1158688389831513,1.6426715419872255
2010-12-16,1.338262634570516,1.4326904799062523,1.4669729623035872,1.4957806694261195,1.5376314274044838,1.119841048285053,1.6594688943577576
2010-12-23,1.3343635950203374,1.4345999319190355,1.474482856887082,1.4300987482997276,1.5325679495238103,1.1196310277692036,1.6638493993426193
2010-12-30,1.3336503906961186,1.4506397260003758,1.468650333437865,1.4756773874591558,1.5851799020529158,1.123552290890675,1.6956528610789001
2011-01-06,1.3588988242014057,1.4634332721679058,1.4756888253603437,1.4663655872497308,1.6097196881779197,1.1378424566030172,1.7057491030940652
2011-01-13,1.3443012870933506,1.4571319354044658,1.4733645738333434,1.4335133965068814,1.6293367391502034,1.1426372019368358,1.7226360073963822
2011-01-20,1.343112565670796,1.4731717294858064,1.4763027301896676,1.4078987122181432,1.5908793281879832,1.1258393685577583,1.7183776556921129
2011-01-27,1.35319289955963,1.4823371869837147,1.4998191154182747,1.454751849170286,1.5952643743646544,1.1318420224119041,1.6870872556471497
2011-02-03,1.366316431613489,1.503150706571523,1.5112209991654781,1.4418127300386239,1.5455607125741684,1.1492103039952186,1.665551090415619
2011-02-10,1.3823403726150953,1.5245369013659893,1.5413592904043327,1.5196870145448271,1.5450897459114803,1.1698245489088983,1.6195721388234727
2011-02-17,1.342684644978219,1.4882567020862454,1.5300670401546987,1.4878467832063071,1.5284044428213817,1.1450183501095004,1.5971974032286353
2011-02-24,1.3444915253149303,1.4932212811384618,1.5506561896196744,1.514443860555145,1.5378630012007795,1.1356323266050052,1.57001060188698
2011-03-03,1.3369312713321404,1.5069696296919917,1.5222282450784963,1.5603614274408764,1.5886687562107291,1.1461440261106208,1.629635880453048
2011-03-10,1.246635896977185,1.4382280205886573,1.482771106546254,1.5232774075012347,1.514658315556582,0.9842497323032583,1.5942173321726112
2011-03-17,1.2986067595321833,1.4834829765797777,1.5444290283362723,1.5324629512191872,1.5229665634067193,1.0227539805953263,1.6383562388857602
2011-03-24,1.324473351951627,1.5151804375631166,1.5440342834997935,1.5362539593523317,1.5647367698745955,1.0508212572795834,1.7028422841096416
2011-03-31,1.3388331970789134,1.5283559772456743,1.5570916973055224,1.559948776160495,1.6203580089083762,1.0373547904653386,1.7316087225784824
2011-04-07,1.3230469433031895,1.5004774393828035,1.5166259091074776,1.585435554279868,1.610348208422478,1.0435035180188166,1.7277085794155704
2011-04-14,1.3268983912024952,1.5207179782455214,1.523631532468851,1.5628993825544115,1.5944062350246013,1.0397846651554006,1.766782965111954
2011-04-21,1.3414483271499056,1.5508879616362026,1.5230942854640641,1.520472853213752,1.5941887355277897,1.0489866697409218,1.7967381322972562
2011-04-28,1.324330710135806,1.535802969940862,1.4922544040859953,1.4896046101143712,1.555649876274587,1.0827946824225845,1.775519524884291
2011-05-05,1.3491037691893273,1.5356119827307992,1.4712486687087882,1.4986496848512583,1.55408593861864,1.06764836893189,1.7641123015372933
2011-05-12,1.322666614261486,1.532556874786268,1.4918158700957183,1.493114934441809,1.5353596062894574,1.0457656509941113,1.7389937488167548
2011-05-19,1.3188626201213693,1.5104067120566484,1.5076250418237382,1.4250124322122009,1.5177541328679032,1.0198760552111428,1.6576450508183858
2011-05-26,1.3236651022173465,1.5065878080310824,1.4831110346339482,1.4259641175630264,1.5764131980655887,1.0519923831217477,1.7435208572795955
2011-06-02,1.2791118470744314,1.4638152656829337,1.445386083875135,1.4294547741333359,1.512039459519459,1.0227529235820056,1.6963042765762153
2011-06-09,1.2740716777525714,1.447966458811656,1.4221657304684967,1.4061403775169774,1.490830973970398,1.0362670599003276,1.6988934384072947
2011-06-16,1.274642240260969,1.474508353532716,1.431879215486436,1.3769774283882668,1.4585507324045202,1.042231768426598,1.6804675477005844
2011-06-23,1.2828681021622181,1.4999046114169294,1.4459452789579674,1.4181215930412598,1.4719758882030067,1.0603966904060476,1.7053175431463288
2011-06-30,1.306595081609006,1.5323658875762052,1.4694286884039092,1.4607388405307962,1.5024260841793469,1.0912672702130755,1.7678251896852148
2011-07-07,1.2835338527272484,1.5083062728338028,1.4608554346273874,1.4529411083500636,1.4630151417289898,1.0783505348563271,1.7339943303486065
2011-07-14,1.2730255981458374,1.5153714438680814,1.462598542993509,1.4522805116259045,1.4681399990563733,1.0829787014497925,1.7546022731360464
2011-07-21,1.269792166514118,1.4859652756533368,1.428820505149483,1.4155275514781198,1.504036675437826,1.0874476878549793,1.7703656506052985
2011-07-28,1.1979934353857962,1.4357457215150986,1.4050629048476913,1.3921353705221222,1.4674081372179733,1.043066248297749,1.6823891936579412
2011-08-04,1.0627169517637478,1.269810984720469,1.3374081163643956,1.3249273258286915,1.3200148639916673,0.9782990814263958,1.4706758228016175
2011-08-11,1.1319005528210784,1.3538285918241089,1.3791455031556195,1.35199834305812,1.3537336780078537,0.9803035245982323,1.5410488582149449
2011-08-18,1.09262514947102,1.3324422442704265,1.3532939459169528,1.32072518927472,1.2988717977333035,0.9350996546454773,1.4287761190501715
2011-08-25,1.1289524761442864,1.3836165816997628,1.3998772617911972,1.3343680483134297,1.370135410699028,0.9692572081896139,1.530822213247206
2011-09-01,1.08810802232997,1.3616574252751084,1.3946038263128862,1.3077309997994022,1.337651613560162,0.9484990036032432,1.4928388539982973
2011-09-08,1.0659027156664225,1.3507733311203616,1.3477684818846913,1.2914820446987005,1.2707583207934865,0.9219990061143805,1.4242002095273367
2011-09-15,1.0714184020866182,1.319266704587869,1.3106684634405548,1.306105647639365,1.2559946762816225,0.9460907969286165,1.5097909593697911
2011-09-22,1.0812134523438104,1.2952072426046828,1.2702027823544368,1.2432677436527981,1.2017420292609897,0.9325063720385558,1.40297345177717
2011-09-29,1.0658075989330755,1.286996434733558,1.2560929297291068,1.2261976741149818,1.08425774436002,0.9073235738747215,1.3569130985904412
2011-10-06,1.1371784806921061,1.3593661134116122,1.3188909757582497,1.25778843715017,1.222986482412393,0.945846213505871,1.473330186516093
2011-10-13,1.1255290250157288,1.3620393996952338,1.2991021294469975,1.2357053951436372,1.2216360044092711,0.9494871674315205,1.511126291564231
2011-10-20,1.1449764884691782,1.403666286111634,1.3360047218621143,1.261676136470052,1.2721661383993321,0.9468819410935991,1.5423841904093845
2011-10-27,1.127953988188426,1.4011838533737608,1.3421113291648878,1.3015032952786276,1.3166814783392613,0.9351872776512108,1.545396762665218
2011-11-03,1.1237696650066058,1.3895359631379791,1.3327267445300228,1.3123197742819859,1.335411720203492,0.9476364082168101,1.55314814778205
2011-11-10,1.1270980707251013,1.400993018922914,1.3347220956739487,1.2821952417350955,1.2651176677261897,0.9160017427467616,1.5112483446958251
2011-11-17,1.0475488569021807,1.3139201702104288,1.2686459652007875,1.2448280005834873,1.1919584595712918,0.8999376597441551,1.4518347721563536
2011-11-24,1.1415529660173356,1.4114951195626335,1.3379781248183613,1.212785631208677,1.2002934223551833,0.9129116830365553,1.5042786778798836
2011-12-01,1.148019610556032,1.4288715567857846,1.3319044932982533,1.2124300809246067,1.2837785807646747,0.9440354077928176,1.5628292298586617
2011-12-08,1.1052256393440691,1.3706320483221701,1.2655103829250773,1.1582697742300894,1.2246524585060723,0.9220595706181522,1.5126162774248535
2011-12-15,1.128286792147656,1.4090128395839763,1.288577313680348,1.1388432042716987,1.2287905533641326,0.9156575924790482,1.5050114949717814
2011-12-22,1.1421235285257334,1.408440011618102,1.285825555758057,1.127858340140685,1.235610968782489,0.9117221658553097,1.4860482910459252
2011-12-29,1.1869145422178167,1.437464205412721,1.34043395803061,1.1275345136718367,1.2495319817855544,0.9264950510215294,1.5195126929834144
2012-01-05,1.188388547272013,1.4594233618373755,1.3442053932136904,1.1829686830278825,1.277864261378291,0.9143478975589542,1.502682839413073
2012-01-12,1.2052684057369443,1.4781364422023378,1.3515069412851057,1.177946954896351,1.3135594672632183,0.9254635512706161,1.5408208531423835
2012-01-19,1.2122580924564506,1.500859261043713,1.374716374099051,1.2053552496544437,1.3418130352528497,0.9615174197233672,1.5895437195665705
2012-01-26,1.2339404330173591,1.5037235345373976,1.3723592539013119,1.1788284696855604,1.3566921408905153,0.9535188842238733,1.5952514064086702
2012-02-02,1.2505825329331224,1.5350391547649251,1.3727210230647582,1.2201223662557867,1.4024031418728518,0.9757934219334424,1.631476023852605
2012-02-09,1.2560506229475592,1.5266373596837375,1.3552892969512456,1.2300868962944185,1.4255404534588283,1.002283695354338,1.6490549951892484
2012-02-16,1.2580951857552674,1.543249981730952,1.392487921297965,1.2492577802126696,1.4378206415947052,1.0340677109836038,1.651766409635699
2012-02-23,1.256811418922651,1.550315133670329,1.3862059432657783,1.2621995640886778,1.4465479897471183,1.052385259798625,1.6530691412955507
2012-03-01,1.2367932455593476,1.5346573331040159,1.3539956430584603,1.2446876584207605,1.3763359068632761,1.0364553066561162,1.6139052028531635
2012-03-08,1.2851029031915064,1.5823945881686952,1.3570325124292943,1.2428352972772039,1.4217145987676927,1.0878080097987415,1.665143980665269
2012-03-15,1.2774952002044138,1.5928966888084144,1.3634569925201558,1.236060437114861,1.3916054430352165,1.091701263149556,1.6506101821190475
2012-03-22,1.2557653393159174,1.5888867784778833,1.3609793183417878,1.187560757385998,1.3935263197598193,1.1021003951741168,1.654282320209398
2012-03-29,1.2303742687496955,1.5808669578168213,1.3351934982253313,1.1760779711950269,1.3872250883806696,1.0628569000579575,1.6435916140941134
2012-04-05,1.2097855328779943,1.545732261709609,1.3185401271874964,1.2000575325944587,1.3438347775012933,1.0237573647227236,1.6238875420739363
2012-04-12,1.2253815484321384,1.565400125365669,1.3297337715345476,1.237439239352589,1.3865411833009116,1.046326269385756,1.6321274393499197
2012-04-19,1.221815384164475,1.5736109523316961,1.3277822095444198,1.2509345234253106,1.3775709237405966,1.0348264060518637,1.5974823596983923
2012-04-26,1.2238600991285251,1.5858316705333522,1.3408285957551622,1.2673705163443423,1.421793961982213,1.0152620521199451,1.6276817332958806
2012-05-03,1.1874375843986262,1.5335115435079534,1.279971084121161,1.2518560093797095,1.3565100876268474,0.9789830484886166,1.5879641817741632
2012-05-10,1.1620940341599924,1.5006682738336499,1.2417199139525472,1.2194268747382009,1.2850629878656847,0.9525858944128415,1.4985954412351703
2012-05-17,1.1388426478897116,1.4934122683485247,1.2678894513104964,1.2283899775315488,1.2534605264591157,0.9261150692361141,1.47261366928438
2012-05-24,1.1438352921290977,1.4861562628633995,1.2534617257874452,1.2394247098556122,1.2470572566422335,0.9344048007573436,1.5021209758475418
2012-05-31,1.1409348071031788,1.4878747276661202,1.2754103734889775,1.2003849125755155,1.2357350308320185,0.9236181825424328,1.4671013877944725
2012-06-07,1.153345063509534,1.483864817335589,1.2605550345683418,1.205254497682144,1.2694959373042745,0.92949632507629,1.5138945580730987
2012-06-14,1.1871523007669846,1.5317930596103313,1.2892131665877185,1.191716578219634,1.3023454047444631,0.9472975426909978,1.5503716316012002
2012-06-21,1.1690837208794986,1.499713624206867,1.2510169202798163,1.1522454769684825,1.2795329741598485,0.9449359485071273,1.4799660949880635
2012-06-28,1.2235746728503127,1.55165177681214,1.3061625695571562,1.1576409002816586,1.3150827459281427,0.9853807987909062,1.5262137031897824
2012-07-05,1.2153012145433044,1.5123161831643341,1.2656748331714316,1.1306494444078472,1.2957411857335321,0.9579792034661799,1.4870823660962031
2012-07-12,1.2311825184839758,1.546305223339798,1.2694682164325577,1.127383385713388,1.2837319271621423,0.9445300709776958,1.4614507516843473
2012-07-19,1.190575823218827,1.5039145217474608,1.2599629708147708,1.110258626286931,1.259541651962514,0.9054749285784185,1.4406067528219226
2012-07-26,1.248490368964769,1.5417223513790788,1.273776791508498,1.1036106572274995,1.3224643075328364,0.9353420184051902,1.5306757099182253
2012-08-02,1.2800152848653437,1.576475073066165,1.2915922348635036,1.1231686868674637,1.3388205595353702,0.9612435580273928,1.549646964032285
2012-08-09,1.2854833748797803,1.5827764098296049,1.3052306848278172,1.1013159526804883,1.3379377903380258,0.9659928536284015,1.5933949623347088
2012-08-16,1.2803480175012882,1.5936605039843517,1.3286483570419148,1.095477044079066,1.3269612962270767,0.9883648441562972,1.5756693875200865
2012-08-23,1.2696020756939947,1.5923238608425407,1.3166763577288192,1.0671633786509889,1.320337790225505,0.9816618401828644,1.5702549076339447
2012-08-30,1.262374554347149,1.588122963301947,1.3145165563385393,1.0590791893116733,1.2774059355500402,0.9394517398799351,1.525871794508609
2012-09-06,1.2976558727369674,1.6278403977055642,1.341102679499086,1.1052706510640342,1.3394791830796986,0.9697723767402149,1.5877524765617856
2012-09-13,1.3071180477116442,1.6540004707657143,1.3634241238494174,1.0747495830409248,1.3906232417123567,0.9992390853769414,1.6348550551359946
2012-09-20,1.2872426588107326,1.6131373804303488,1.3411356552817515,1.0416629602837877,1.3696604042590759,0.9640078588089668,1.6125128199267473
2012-09-27,1.2903333059800604,1.6328051104220949,1.3550152132073228,1.0842806516375079,1.3937171042561542,0.9467088088923046,1.6252065735939716
2012-10-04,1.2776852910245373,1.6135192211861604,1.3388881685815814,1.1018340508104214,1.3958068721075116,0.9304044760483925,1.5862786920407883
2012-10-11,1.310731808385067,1.6459804973454362,1.3661758818813419,1.094389203649666,1.42897066485781,0.9531681807116867,1.5919212763342707
2012-10-18,1.2815367389238423,1.5898415808638837,1.3369805028571786,1.0997800589039273,1.4521326064345224,0.9691597553712877,1.5583835238046218
2012-10-25,1.2852455450073268,1.593087676018478,1.3619660198199115,1.0752947085495856,1.443995204612108,0.9663446141539086,1.5568365865468037
2012-11-01,1.2887642602706881,1.5778116971130745,1.340883412503947,1.0944474465307683,1.4745560399499087,0.9711718085844502,1.5775910334774434
2012-11-08,1.2749751202983697,1.5333206899622056,1.3079056779232778,1.0682984225290915,1.430662052795857,0.937818505586008,1.542164334859805
2012-11-15,1.2843421024615287,1.574183761202669,1.3265762410711583,1.0552527785920014,1.4361579234246586,0.998190251300267,1.534022139852808
2012-11-22,1.2987969977537628,1.597097586349009,1.3309835291616081,1.025733200703597,1.4484762945482785,1.0074799846361477,1.5574228001607227
