Date,Open,High,Low,Close,Adj Close,Volume
2009-01-01,1849.020020,1948.233032,1844.093994,1924.011963,1924.011963,258600
2009-01-08,1890.241943,1929.276001,1861.811035,1928.869019,1928.869019,397000
2009-01-15,1912.771973,2018.510010,1902.541992,1985.015991,1985.015991,520200
2009-01-22,1996.086060,2009.850952,1980.437988,1990.656982,1990.656982,174200
2009-01-29,2008.134033,2108.257080,1987.129028,2107.749023,2107.749023,371000
2009-02-05,2106.834961,2305.705078,2082.595947,2260.820068,2260.820068,900600
2009-02-12,2265.789063,2402.806885,2191.886963,2209.862061,2209.862061,945800
2009-02-19,2224.489990,2313.593994,2142.601074,2206.573975,2206.573975,755200
2009-02-26,2201.672119,2237.547119,2037.024048,2198.106934,2198.106934,611600
2009-03-05,2220.149902,2241.760986,2088.162109,2139.024902,2139.024902,618400
2009-03-12,2127.726074,2255.009033,2086.018066,2223.725098,2223.725098,522000
2009-03-19,2227.343994,2369.454102,2220.164063,2291.554932,2291.554932,764000
2009-03-26,2296.047119,2422.625000,2274.895020,2408.017090,2408.017090,807400
2009-04-02,2417.217041,2456.811035,2346.537109,2347.385010,2347.385010,629600
2009-04-09,2345.009033,2542.540039,2331.876953,2536.055908,2536.055908,808200
2009-04-16,2542.335938,2579.218018,2449.895020,2461.345947,2461.345947,854400
2009-04-23,2440.676025,2481.527100,2372.343018,2468.191895,2468.191895,574400
2009-04-30,2477.927979,2596.925049,2461.364990,2592.520020,2592.520020,603800
2009-05-07,2612.123047,2670.212891,2558.962891,2663.766113,2663.766113,790800
2009-05-14,2631.445068,2688.112061,2589.613037,2651.414063,2651.414063,640200
2009-05-21,2639.141113,2663.227051,2538.622070,2632.929932,2632.929932,568000
2009-05-28,2668.399902,2778.683105,2668.399902,2778.589111,2778.589111,460000
2009-06-04,2753.248047,2820.574951,2721.854004,2816.247070,2816.247070,728400
2009-06-11,2812.279053,2828.739014,2722.217041,2810.123047,2810.123047,582200
2009-06-18,2812.989014,2941.054932,2810.853027,2922.299072,2922.299072,723800
2009-06-25,2926.620117,3009.706055,2909.090088,3008.149902,3008.149902,621800
2009-07-02,3015.076904,3130.066895,3011.214111,3080.773926,3080.773926,838800
2009-07-09,3073.518066,3188.909912,3064.208984,3188.551025,3188.551025,842600
2009-07-16,3209.774902,3301.427002,3158.565918,3296.614990,3296.614990,920400
2009-07-23,3301.103027,3454.019043,3174.214111,3266.431885,3266.431885,1033800
2009-07-30,3281.202881,3478.010010,3215.752930,3428.500977,3428.500977,1006600
2009-08-06,3401.479004,3419.743896,3104.564941,3112.718994,3112.718994,692800
2009-08-13,3112.572998,3150.364990,2761.395020,2785.583984,2785.583984,588400
2009-08-20,2798.370117,3004.904053,2798.370117,2967.594971,2967.594971,635200
2009-08-27,2947.826904,2988.028076,2639.759033,2714.974121,2714.974121,560000
2009-09-03,2722.304932,2962.287109,2715.618896,2946.259033,2946.259033,648600
2009-09-10,2934.958008,3050.426025,2911.211914,2999.709961,2999.709961,664600
2009-09-17,3015.585938,3068.028076,2825.858887,2842.720947,2842.720947,696600
2009-09-24,2824.583008,2886.256104,2712.299072,2779.426025,2779.426025,388000
2009-10-01,null,null,null,null,null,null
2009-10-08,2840.131104,3010.611084,2834.617920,2970.531982,2970.531982,383400
2009-10-15,2994.889893,3105.513916,2931.919922,3070.589111,3070.589111,590400
