Date,Open,High,Low,Close,Adj Close,Volume
2009-01-01,199.300003,214.210007,199.300003,210.309998,210.309998,0
2009-01-08,208.770004,211.059998,190.979996,192.869995,192.869995,0
2009-01-15,193.259995,197.460007,181.190002,184.520004,184.520004,0
2009-01-22,186.160004,195.000000,178.039993,194.320007,194.320007,0
2009-01-29,193.580002,195.710007,184.600006,194.669998,194.669998,0
2009-02-05,192.529999,200.059998,190.279999,193.130005,193.130005,0
2009-02-12,192.389999,194.949997,180.539993,183.350006,183.350006,0
2009-02-19,184.089996,185.339996,170.679993,172.309998,172.309998,0
2009-02-26,172.820007,177.369995,161.190002,167.619995,167.619995,0
2009-03-05,167.300003,168.990005,155.380005,166.240005,166.240005,0
2009-03-12,165.910004,174.190002,162.410004,170.759995,170.759995,0
2009-03-19,170.820007,180.479996,169.570007,178.820007,178.820007,0
2009-03-26,178.800003,179.679993,170.449997,179.259995,179.259995,0
2009-04-02,180.460007,189.619995,180.369995,184.020004,184.020004,0
2009-04-09,184.610001,192.429993,183.729996,190.520004,190.520004,0
2009-04-16,190.830002,197.300003,185.690002,192.380005,192.380005,0
2009-04-23,191.580002,197.589996,190.479996,197.279999,197.279999,0
2009-04-30,197.630005,209.479996,197.630005,208.020004,208.020004,0
2009-05-07,208.850006,212.860001,200.509995,200.720001,200.720001,0
2009-05-14,200.460007,212.580002,198.470001,211.750000,211.750000,0
2009-05-21,210.979996,210.979996,203.610001,210.410004,210.410004,0
2009-05-28,208.729996,214.940002,206.210007,209.940002,209.940002,0
2009-06-04,209.740005,215.050003,207.309998,212.770004,212.770004,0
2009-06-11,212.490005,215.369995,203.429993,204.630005,204.630005,0
2009-06-18,204.940002,209.160004,200.839996,206.330002,206.330002,0
2009-06-25,206.059998,210.080002,201.910004,209.460007,209.460007,0
2009-07-02,208.990005,208.990005,197.589996,198.029999,198.029999,0
2009-07-09,198.649994,209.080002,195.240005,209.080002,209.080002,0
2009-07-16,208.929993,216.259995,208.190002,215.649994,215.649994,0
2009-07-23,216.050003,222.160004,215.270004,220.369995,220.369995,0
2009-07-30,221.419998,229.789993,221.169998,226.869995,226.869995,0
2009-08-06,227.750000,231.210007,224.539993,228.649994,228.649994,0
2009-08-13,228.869995,232.289993,223.039993,226.449997,226.449997,0
2009-08-20,226.649994,238.600006,226.649994,236.449997,236.449997,0
2009-08-27,236.210007,239.490005,228.529999,230.589996,230.589996,0
2009-09-03,230.929993,240.089996,230.059998,240.089996,240.089996,0
2009-09-10,240.710007,245.220001,237.960007,244.820007,244.820007,0
2009-09-17,245.449997,246.740005,241.660004,244.740005,244.740005,0
2009-09-24,244.270004,245.429993,236.800003,242.470001,242.470001,0
2009-10-01,242.740005,244.220001,232.929993,240.300003,240.300003,0
2009-10-08,241.720001,247.380005,241.479996,246.979996,246.979996,0
2009-10-15,247.850006,250.460007,244.970001,249.190002,249.190002,0
2009-10-22,247.350006,249.570007,237.339996,237.339996,237.339996,0
2009-10-29,237.250000,243.240005,232.539993,239.130005,239.130005,0
2009-11-05,237.770004,248.220001,235.479996,246.199997,246.199997,0
2009-11-12,245.820007,251.889999,245.050003,249.649994,249.649994,0
2009-11-19,249.610001,249.639999,242.649994,247.960007,247.960007,0
2009-11-26,246.779999,247.679993,235.910004,246.770004,246.770004,0
2009-12-03,246.750000,250.630005,240.559998,241.419998,241.419998,0
2009-12-10,241.529999,250.330002,241.380005,250.330002,250.330002,0
2009-12-17,249.490005,252.949997,246.190002,251.899994,251.899994,0
2009-12-24,251.899994,254.600006,251.899994,253.160004,253.160004,0
2009-12-31,253.160004,258.609985,253.160004,257.959991,257.959991,0
2010-01-07,257.320007,261.390015,255.389999,256.959991,256.959991,0
2010-01-14,257.790009,260.769989,255.679993,256.299988,256.299988,0
2010-01-21,256.250000,257.929993,245.800003,247.309998,247.309998,0
2010-01-28,249.000000,251.830002,244.610001,249.399994,249.399994,0
2010-02-04,249.500000,250.160004,235.380005,240.910004,240.910004,0
2010-02-11,241.419998,248.639999,239.339996,247.690002,247.690002,0
2010-02-18,247.660004,251.240005,245.520004,247.220001,247.220001,0
2010-02-25,246.710007,252.830002,242.830002,252.600006,252.600006,0
2010-03-04,251.809998,258.459991,251.009995,258.239990,258.239990,0
2010-03-11,257.700012,261.880005,256.480011,261.339996,261.339996,0
2010-03-18,261.070007,263.230011,256.899994,262.190002,262.190002,0
2010-03-25,262.390015,265.480011,262.000000,263.570007,263.570007,0
2010-04-01,264.630005,269.589996,264.630005,268.609985,268.609985,0
2010-04-08,268.029999,271.100006,264.970001,270.440002,270.440002,0
2010-04-15,270.970001,272.619995,264.579987,268.230011,268.230011,0
2010-04-22,268.420013,271.299988,256.190002,258.239990,258.239990,0
2010-04-29,258.100006,263.600006,248.929993,250.550003,250.550003,0
