Date,Open,High,Low,Close,Adj Close,Volume
2009-07-16,54.090000,56.000000,54.070000,55.639999,44.726341,2118000
2009-07-23,55.709999,57.459999,55.669998,57.029999,45.843700,4820700
2009-07-30,57.700001,58.980000,57.480000,58.689999,47.178101,4711000
2009-08-06,59.020000,59.650002,58.070000,58.970001,47.403172,3712000
2009-08-13,59.209999,59.419998,57.290001,58.410000,46.953022,1631500
2009-08-20,58.459999,60.849998,58.349998,60.270000,48.448181,2521100
2009-08-27,60.180000,60.930000,58.090000,58.189999,46.776169,3992100
2009-09-03,58.570000,60.889999,58.099998,60.720001,48.809914,1519000
2009-09-10,60.680000,63.020000,60.389999,63.020000,50.658772,2131000
2009-09-17,62.900002,63.470001,62.240002,62.250000,50.039806,1488600
2009-09-24,62.450001,62.779999,61.020000,61.990002,50.028519,3265300
2009-10-01,61.830002,62.189999,59.689999,61.990002,50.028519,2714200
2009-10-08,62.410000,64.169998,62.220001,64.089996,51.723309,2407900
2009-10-15,63.779999,64.599998,63.290001,63.299999,51.085735,1328100
2009-10-22,63.270000,64.239998,60.740002,60.750000,49.027790,1959600
2009-10-29,61.130001,62.220001,59.950001,61.020000,49.245689,1680900
2009-11-05,61.470001,64.529999,61.410000,64.150002,51.771740,1675100
2009-11-12,64.050003,65.080002,63.250000,64.790001,52.288254,1252900
2009-11-19,64.279999,64.930000,63.360001,64.680000,52.199478,2297400
2009-11-26,62.919998,65.150002,62.619999,64.730003,52.239838,1699700
2009-12-03,64.910004,65.400002,63.529999,64.120003,51.747528,2206600
2009-12-10,64.519997,65.459999,64.320000,65.129997,52.562634,3070500
2009-12-17,64.660004,65.879997,64.199997,65.669998,52.998440,5859300
2009-12-24,65.830002,66.269997,65.709999,65.940002,53.497734,2185000
2009-12-31,66.089996,66.790001,65.279999,66.680000,54.098110,2140700
2010-01-07,66.550003,67.510002,66.300003,67.160004,54.487514,2194800
2010-01-14,67.120003,67.449997,66.180000,66.750000,54.154896,2635600
2010-01-21,66.910004,66.980003,63.490002,64.400002,52.248333,3512900
2010-01-28,64.570000,64.779999,62.759998,64.349998,52.207756,4707700
2010-02-04,63.830002,63.830002,61.150002,62.689999,50.860973,2491200
2010-02-11,62.540001,64.849998,62.240002,64.769997,52.548508,2499400
2010-02-18,64.709999,65.589996,64.320000,65.050003,52.775673,1958300
2010-02-25,64.160004,66.510002,63.980000,66.120003,53.643787,1711500
2010-03-04,66.180000,67.959999,65.959999,67.800003,55.006779,1955600
2010-03-11,67.599998,69.269997,67.379997,69.040001,56.012779,1065200
2010-03-18,69.040001,69.550003,68.059998,68.900002,55.899227,1882600
2010-03-25,69.430000,69.629997,68.400002,68.809998,56.022873,8411100
2010-04-01,69.330002,70.419998,68.959999,69.870003,56.885899,2499700
2010-04-08,69.639999,71.629997,69.419998,71.610001,58.302540,2233400
2010-04-15,71.529999,71.849998,69.949997,71.430000,58.156002,2945000
2010-04-22,70.900002,72.410004,70.110001,70.709999,57.569801,4541500
2010-04-29,71.209999,71.760002,68.500000,69.019997,56.193840,3257100
2010-05-06,68.660004,70.029999,35.500000,69.599998,56.666065,6566700
2010-05-13,69.419998,69.760002,65.250000,66.059998,53.783924,3739900
2010-05-20,64.660004,64.900002,61.599998,63.360001,51.585670,5011900
2010-05-27,64.629997,65.620003,63.529999,65.269997,53.140720,2334500
2010-06-03,65.500000,65.779999,61.689999,62.549999,50.926174,1540400
2010-06-10,63.610001,66.559998,63.540001,66.269997,53.954899,1388900
2010-06-17,66.440002,67.220001,64.260002,64.769997,52.733635,1914600
2010-06-24,64.419998,64.510002,60.950001,61.080002,49.729362,2385400
2010-07-01,61.090000,62.439999,59.799999,62.380001,50.787781,2037400
2010-07-08,62.849998,64.800003,62.290001,64.540001,52.806805,1357500
2010-07-15,64.480003,64.709999,62.139999,62.950001,51.505875,1315500
2010-07-22,63.680000,66.309998,63.680000,65.209999,53.355015,1397900
2010-07-29,65.660004,66.559998,64.110001,66.489998,54.402321,2503800
2010-08-05,66.129997,66.610001,64.019997,64.139999,52.479523,1418900
2010-08-12,63.110001,64.849998,62.869999,64.510002,52.782284,1065100
2010-08-19,64.209999,64.370003,61.080002,62.230000,50.916756,2159300
2010-08-26,62.490002,63.880001,61.320000,63.810001,52.209530,1545800
2010-09-02,63.939999,65.389999,63.820000,64.930000,53.125908,826500
2010-09-09,65.739998,66.680000,65.029999,66.570000,54.467773,705600
2010-09-16,66.379997,67.989998,66.150002,67.129997,54.925945,1506500
2010-09-23,66.269997,67.900002,66.120003,67.650002,55.351421,1902200
2010-09-30,68.059998,68.750000,66.900002,68.519997,56.310722,2081600
2010-10-07,68.800003,70.120003,68.029999,69.750000,57.321552,1472500
2010-10-14,69.650002,70.139999,68.570000,69.669998,57.255806,1073700
2010-10-21,69.989998,70.830002,69.209999,70.029999,57.551662,1140400
2010-10-28,70.430000,71.040001,69.709999,71.010002,58.357033,1749900
2010-11-04,71.800003,72.860001,71.489998,72.410004,59.507565,1796400
2010-11-11,71.820000,72.250000,69.709999,70.110001,57.617401,2717500
2010-11-18,70.820000,71.529999,70.150002,71.529999,58.784386,2235500
2010-11-25,70.900002,72.120003,70.080002,72.000000,59.170639,1429900
2010-12-02,72.129997,73.919998,72.080002,73.400002,60.321186,1520400
2010-12-09,73.800003,74.540001,73.339996,73.849998,60.690987,1099500
2010-12-16,73.930000,75.199997,73.680000,75.029999,61.660740,2011700
2010-12-23,74.910004,75.239998,74.559998,75.129997,62.035198,1599700
2010-12-30,74.989998,76.089996,74.790001,75.970001,62.728817,1961600
2011-01-06,76.050003,76.680000,75.080002,76.639999,63.282024,1201400
2011-01-13,76.610001,77.279999,76.150002,76.309998,63.009529,901200
2011-01-20,76.190002,77.320000,75.599998,77.150002,63.703152,1709100
2011-01-27,77.169998,77.919998,75.879997,77.629997,64.099472,1029400
2011-02-03,77.559998,78.970001,77.089996,78.720001,64.999512,1032400
2011-02-10,78.309998,79.940002,78.199997,79.839996,65.924278,982100
2011-02-17,79.580002,80.379997,77.400002,77.940002,64.355469,1041200
2011-02-24,77.889999,80.209999,77.199997,78.199997,64.570137,2411500
2011-03-03,78.930000,79.699997,77.900002,78.919998,65.164635,1426500
2011-03-10,78.099998,78.260002,74.790001,75.320000,62.192085,2575800
2011-03-17,76.339996,77.889999,75.820000,77.690002,64.149025,1363600
2011-03-24,77.870003,79.559998,77.389999,79.349998,65.519676,1475500
2011-03-31,79.300003,80.309998,79.209999,80.040001,66.338760,2184900
2011-04-07,79.919998,80.209999,78.260002,78.580002,65.128700,644400
2011-04-14,78.029999,79.750000,77.459999,79.639999,66.007210,1451300
2011-04-21,80.099998,81.279999,79.680000,81.220001,67.316765,794100
2011-04-28,81.080002,82.110001,80.089996,80.430000,66.662018,647200
2011-05-05,80.000000,81.440002,79.440002,80.419998,66.653671,957000
2011-05-12,80.169998,80.980003,78.839996,80.260002,66.521088,1083000
2011-05-19,80.580002,80.669998,78.419998,79.099998,65.559669,711500
2011-05-26,78.930000,80.779999,78.790001,78.900002,65.393898,846800
2011-06-02,78.900002,79.139999,76.570000,76.660004,63.537354,1217000
2011-06-09,76.919998,77.529999,75.610001,75.830002,62.849422,1465000
2011-06-16,75.849998,77.879997,75.320000,77.220001,64.001465,1362900
2011-06-23,76.360001,78.669998,75.760002,78.550003,65.103806,1290300
2011-06-30,78.800003,80.550003,78.730003,80.250000,66.512817,813600
2011-07-07,80.949997,81.300003,78.650002,78.989998,65.740593,1341800
2011-07-14,79.220001,79.709999,77.519997,79.360001,66.048523,1288800
2011-07-21,79.699997,80.540001,77.750000,77.820000,64.766869,861000
2011-07-28,77.779999,78.559998,73.449997,75.190002,62.578018,2545700
2011-08-04,74.129997,74.169998,65.129997,66.500000,55.345631,4987500
2011-08-11,67.019997,71.839996,66.959999,70.900002,59.007584,2733400
2011-08-18,68.980003,69.889999,66.330002,69.779999,58.075451,3087100
2011-08-25,70.250000,73.250000,67.250000,72.459999,60.305916,2956800
2011-09-01,72.510002,73.120003,67.550003,71.309998,59.348824,2102800
2011-09-08,70.860001,71.650002,67.500000,70.739998,58.874413,1493500
2011-09-15,71.550003,72.580002,69.050003,69.089996,57.501183,1884100
2011-09-22,67.099998,70.620003,65.949997,67.830002,56.452549,2174900
2011-09-29,69.019997,69.269997,63.049999,67.400002,56.343102,2579700
2011-10-06,67.360001,71.959999,66.940002,71.190002,59.511353,1521800
2011-10-13,70.720001,72.769997,70.169998,71.330002,59.628391,977300
2011-10-20,71.459999,74.349998,70.510002,73.510002,61.450771,1275900
2011-10-27,75.500000,76.620003,71.879997,73.379997,61.342094,1946500
2011-11-03,74.180000,75.739998,72.660004,72.769997,60.832157,2051000
2011-11-10,73.739998,75.019997,72.730003,73.370003,61.333736,1419400
2011-11-17,73.220001,73.440002,68.809998,68.809998,57.521793,2594500
2011-11-24,68.650002,74.040001,68.610001,73.919998,61.793507,1391900
2011-12-01,73.849998,75.290001,73.610001,74.830002,62.554230,2163200
2011-12-08,74.410004,74.699997,71.610001,71.779999,60.004574,2057000
2011-12-15,72.599998,73.919998,71.290001,73.790001,61.684826,2726600
2011-12-22,73.650002,74.889999,73.540001,73.760002,61.659763,2365700
2011-12-29,73.949997,75.839996,73.860001,75.279999,63.294945,2196900
2012-01-05,74.949997,76.559998,74.529999,76.430000,64.261864,2269800
2012-01-12,76.660004,77.440002,75.599998,77.410004,65.085861,1591500
2012-01-19,77.650002,78.769997,77.290001,78.599998,66.086380,2264300
2012-01-26,79.010002,79.089996,77.239998,78.750000,66.212502,2382100
2012-02-02,78.949997,80.510002,78.690002,80.389999,67.591408,995000
2012-02-09,80.589996,80.769997,79.570000,79.949997,67.221474,1024400
2012-02-16,80.029999,81.480003,79.949997,80.820000,67.952950,1072100
2012-02-23,80.779999,82.059998,80.559998,81.190002,68.264046,1682100
2012-03-01,81.500000,81.910004,79.529999,80.370003,67.574593,1750100
2012-03-08,80.889999,83.260002,80.680000,82.870003,69.676590,1307200
2012-03-15,82.989998,84.110001,82.800003,83.419998,70.139030,798900
2012-03-22,82.809998,84.080002,82.050003,83.209999,69.962456,966300
2012-03-29,82.769997,84.220001,82.379997,82.790001,69.888130,1272300
2012-04-05,82.500000,82.989998,80.220001,80.949997,68.334862,757600
2012-04-12,81.089996,82.470001,80.800003,81.980003,69.204369,606000
2012-04-19,82.019997,82.410004,80.379997,82.410004,69.567368,800600
2012-04-26,82.269997,83.860001,82.139999,83.050003,70.107613,725400
2012-05-03,83.050003,83.110001,79.550003,80.309998,67.794594,1358000
2012-05-10,80.940002,80.970001,78.570000,78.589996,66.342644,867000
2012-05-17,78.610001,78.720001,76.449997,78.209999,66.021889,1515000
2012-05-24,78.360001,79.199997,77.690002,77.830002,65.701103,1188900
2012-05-31,77.820000,78.180000,74.949997,77.919998,65.777054,1702200
2012-06-07,78.839996,79.260002,77.320000,77.709999,65.599770,1166800
2012-06-14,77.830002,80.699997,77.650002,80.220001,67.718620,1591100
2012-06-21,80.370003,80.379997,77.139999,78.540001,66.300453,1286700
2012-06-28,78.019997,81.290001,77.430000,81.260002,68.907440,979300
2012-07-05,80.989998,81.279999,78.769997,79.199997,67.160576,1077000
2012-07-12,78.760002,81.180000,78.250000,80.980003,68.670021,2420600
2012-07-19,81.220001,81.459999,78.320000,78.760002,66.787483,2454100
2012-07-26,79.970001,81.949997,79.570000,80.739998,68.466484,2076000
2012-08-02,80.199997,82.860001,79.639999,82.559998,70.009834,1151200
2012-08-09,82.449997,83.139999,82.269997,82.889999,70.289680,846400
2012-08-16,83.050003,84.279999,82.860001,83.459999,70.773018,817300
2012-08-23,83.330002,83.620003,82.599998,83.389999,70.713661,1286900
2012-08-30,83.080002,83.489998,82.580002,83.169998,70.527069,799500
2012-09-06,83.620003,85.370003,83.620003,85.250000,72.290916,4781500
2012-09-13,85.260002,87.480003,85.139999,86.620003,73.452660,1395700
2012-09-20,86.169998,86.930000,84.269997,84.480003,71.637978,749400
2012-09-27,84.830002,85.900002,84.599998,85.510002,72.830399,4127100
2012-10-04,85.790001,86.769997,84.370003,84.500000,71.970184,1316800
2012-10-11,84.970001,86.250000,84.099998,86.199997,73.418091,610800
2012-10-18,85.959999,86.370003,83.040001,83.260002,70.914032,1949800
2012-10-25,83.800003,83.970001,82.860001,83.430000,71.058861,756200
2012-11-01,83.610001,84.900002,82.230003,82.629997,70.377449,1043300
2012-11-08,82.559998,82.949997,80.089996,80.300003,68.392960,1866900
2012-11-15,80.279999,82.470001,79.529999,82.440002,70.215668,2102800
2012-11-22,82.830002,83.669998,82.199997,83.639999,71.237679,975000
2012-11-29,83.989998,84.529999,83.279999,83.769997,71.348434,2526200
2012-12-06,83.660004,85.529999,83.610001,84.930000,72.336418,1872400
2012-12-13,84.930000,86.180000,84.010002,84.970001,72.370499,3374200
2012-12-20,85.070000,85.449997,83.900002,84.080002,72.105675,2512600
2012-12-27,84.139999,86.760002,82.870003,86.709999,74.361115,3582200
2013-01-03,86.669998,87.160004,86.220001,86.879997,74.506912,2494000
2013-01-10,87.330002,87.620003,86.839996,87.480003,75.021454,1164400
2013-01-17,87.820000,88.949997,87.709999,88.849998,76.196335,1093200
2013-01-24,88.709999,89.779999,88.690002,89.300003,76.582245,1876500
2013-01-31,89.209999,90.150002,88.930000,90.000000,77.182556,3289700
2013-02-07,90.080002,90.919998,89.309998,90.650002,77.739998,586900
2013-02-14,90.389999,91.349998,90.080002,90.129997,77.294067,633900
2013-02-21,89.930000,90.910004,88.500000,90.370003,77.499863,2181300
2013-02-28,90.419998,92.180000,89.529999,92.000000,78.897728,1766200
2013-03-07,92.120003,93.019997,92.019997,92.919998,79.686729,1748000
2013-03-14,93.190002,93.470001,91.989998,93.279999,79.995438,1451000
2013-03-21,92.750000,93.169998,92.040001,93.080002,79.823914,1088200
2013-03-28,93.110001,93.559998,91.959999,92.220001,79.435387,1426700
2013-04-04,92.389999,94.410004,91.320000,94.260002,81.192574,872200
2013-04-11,94.290001,94.900002,91.529999,92.059998,79.297539,1248500
2013-04-18,92.199997,94.000000,91.139999,93.730003,80.736046,1462800
2013-04-25,94.129997,94.940002,93.680000,93.910004,80.891090,1290900
2013-05-02,94.230003,97.089996,94.059998,97.070000,83.613007,793400
2013-05-09,97.019997,98.940002,96.599998,98.699997,85.017014,828800
2013-05-16,98.620003,100.419998,98.029999,98.379997,84.741394,1485700
2013-05-23,97.430000,99.639999,97.370003,98.089996,84.491608,773500
2013-05-30,98.150002,98.910004,95.699997,95.699997,82.432930,1055300
2013-06-06,95.690002,98.190002,95.300003,96.089996,82.768875,1134900
2013-06-13,95.959999,98.610001,95.839996,97.180000,83.707771,983800
2013-06-20,96.190002,96.199997,92.930000,95.570000,82.320953,1669800
2013-06-27,96.160004,97.209999,95.529999,96.139999,82.811951,2294000
2013-07-04,96.800003,98.669998,96.089996,98.379997,85.131767,1106800
2013-07-11,99.669998,100.459999,99.279999,100.250000,86.749931,1391900
2013-07-18,100.349998,101.449997,100.239998,100.489998,86.957642,894000
2013-07-25,100.379997,101.459999,100.059998,100.779999,87.208565,1343000
2013-08-01,101.419998,102.230003,100.650002,101.029999,87.424904,1637300
2013-08-08,101.400002,101.629997,100.610001,100.790001,87.217224,819000
2013-08-15,100.000000,100.000000,98.129997,98.400002,85.149055,1526100
2013-08-22,98.570000,100.099998,97.529999,97.989998,84.794304,959500
2013-08-29,97.949997,99.199997,97.580002,99.089996,85.746132,735700
2013-09-05,99.150002,101.449997,98.449997,101.449997,87.788322,952400
2013-09-12,101.449997,103.870003,101.000000,103.669998,89.709381,781100
2013-09-19,103.949997,103.949997,101.470001,101.540001,87.866226,1094800
2013-09-26,101.610001,102.269997,100.500000,101.820000,88.462898,1196100
2013-10-03,101.639999,101.779999,98.849998,99.410004,86.369049,1119300
2013-10-10,100.459999,103.440002,100.440002,103.430000,89.861694,1147200
2013-10-17,103.110001,105.769997,103.040001,104.959999,91.190971,1843200
2013-10-24,105.239998,106.500000,104.889999,105.690002,91.825211,596500
2013-10-31,105.669998,106.410004,104.970001,106.080002,92.164070,1183500
2013-11-07,106.349998,106.889999,104.500000,106.889999,92.867790,609600
2013-11-14,106.949997,108.000000,106.379997,106.680000,92.685356,1478400
2013-11-21,106.910004,108.519997,106.879997,108.489998,94.257874,1103400
2013-11-28,108.599998,108.820000,106.730003,107.599998,93.484627,961300
2013-12-05,107.480003,108.720001,106.699997,106.849998,92.833038,1089400
2013-12-12,106.739998,108.820000,106.239998,108.800003,94.527222,1341100
2013-12-19,108.480003,109.870003,108.230003,109.860001,95.448189,1056700
2013-12-26,110.139999,110.760002,109.959999,110.650002,96.593964,1595700
2014-01-02,110.300003,110.339996,109.209999,110.120003,96.131302,1537300
2014-01-09,110.540001,111.059998,108.870003,110.959999,96.864601,1360800
2014-01-16,110.830002,111.139999,110.059998,110.860001,96.777313,1215100
2014-01-23,110.440002,110.440002,106.349998,106.510002,92.979866,1817800
2014-01-30,107.290001,108.139999,104.300003,105.169998,91.810112,1429900
2014-02-06,105.470001,109.730003,105.410004,109.349998,95.459137,734400
2014-02-13,108.769997,111.220001,108.610001,110.120003,96.131302,530800
2014-02-20,110.199997,112.120003,109.930000,111.480003,97.318542,1095400
2014-02-27,111.339996,113.379997,110.699997,113.230003,98.846230,1495600
2014-03-06,113.489998,113.930000,111.839996,112.790001,98.462128,733200
2014-03-13,113.050003,113.279999,111.160004,112.500000,98.208969,1090000
2014-03-20,112.309998,113.760002,111.050003,111.050003,96.943153,866700
2014-03-27,110.879997,113.750000,110.360001,113.599998,99.564667,1252800
2014-04-03,113.959999,114.010002,110.000000,112.199997,98.337593,777400
2014-04-10,112.209999,112.250000,108.480003,111.330002,97.575111,644900
2014-04-17,111.129997,112.889999,111.010002,112.260002,98.390205,422500
2014-04-24,112.779999,112.779999,110.370003,112.519997,98.618088,992600
2014-05-01,112.430000,113.089996,110.959999,112.129997,98.276260,846900
2014-05-08,111.970001,113.760002,111.360001,112.709999,98.784592,808700
2014-05-15,112.459999,112.709999,111.099998,112.660004,98.740784,497900
2014-05-22,112.680000,114.470001,112.610001,114.180000,100.072975,701400
2014-05-29,114.580002,115.279999,114.169998,115.269997,101.028313,761300
2014-06-05,115.419998,117.209999,114.940002,116.470001,102.080063,493400
2014-06-12,116.360001,117.370003,115.360001,117.349998,102.851334,613700
2014-06-19,117.459999,118.099998,116.610001,117.519997,103.000320,1173900
2014-06-26,117.589996,118.980003,116.629997,118.050003,103.464828,834600
2014-07-03,118.360001,118.680000,116.809998,117.639999,103.550797,596900
2014-07-10,116.300003,118.120003,116.300003,117.809998,103.700417,1017900
2014-07-17,117.470001,118.400002,116.269997,118.279999,104.114113,623900
2014-07-24,118.400002,118.529999,116.839996,117.290001,103.242699,525800
2014-07-31,116.400002,116.470001,113.910004,114.470001,100.760429,1518700
2014-08-07,114.949997,116.269997,113.589996,116.199997,102.283249,1375400
2014-08-14,116.330002,118.730003,115.889999,118.589996,104.387001,864800
2014-08-21,118.699997,119.760002,118.449997,119.459999,105.152794,962300
2014-08-28,119.040001,120.199997,118.900002,119.629997,105.302444,586300
2014-09-04,119.839996,120.269997,118.599998,119.339996,105.047157,496300
2014-09-11,118.779999,120.010002,118.160004,119.410004,105.108795,482500
2014-09-18,119.860001,120.540001,117.279999,118.470001,104.281380,902400
2014-09-25,118.120003,118.139999,115.000000,115.220001,101.809830,1168100
2014-10-02,115.110001,117.169998,113.900002,116.440002,102.887833,908800
2014-10-09,116.199997,116.379997,107.970001,110.559998,97.692192,1791100
2014-10-16,108.860001,115.879997,108.790001,114.459999,101.138290,1667000
2014-10-23,115.540001,118.419998,115.419998,117.830002,104.116051,1277000
2014-10-30,117.430000,120.519997,117.349998,120.169998,106.183731,2044900
2014-11-06,120.169998,121.459999,119.820000,121.300003,107.182190,1895500
2014-11-13,121.430000,122.199997,120.790001,121.639999,107.482613,886000
2014-11-20,121.110001,123.400002,121.070000,123.339996,108.984787,739400
2014-11-27,123.349998,123.400002,121.730003,123.269997,108.922890,1227000
2014-12-04,123.089996,123.589996,120.389999,120.519997,106.492966,1233800
2014-12-11,120.989998,122.239998,117.449997,119.989998,106.024673,3479200
2014-12-18,121.820000,124.269997,121.129997,123.470001,109.099640,2440900
2014-12-25,123.860001,124.250000,122.239998,122.290001,108.566208,2168400
2015-01-01,122.970001,123.129997,118.239998,120.339996,106.835014,4169600
2015-01-08,121.440002,122.779999,118.250000,119.580002,106.160332,2414800
2015-01-15,120.010002,121.010002,118.099998,120.699997,107.154617,1540400
2015-01-22,121.059998,122.620003,119.309998,119.370003,105.973877,1243400
2015-01-29,119.339996,122.389999,117.940002,121.650002,107.998016,1342500
2015-02-05,121.889999,123.570000,121.760002,123.300003,109.462852,725800
2015-02-12,123.680000,125.400002,123.680000,125.339996,111.273895,819900
2015-02-19,124.940002,126.580002,124.570000,126.250000,112.081795,948100
2015-02-26,126.120003,126.529999,124.769997,125.419998,111.344963,910800
2015-03-05,125.720001,125.800003,122.250000,122.370003,108.637199,1995600
2015-03-12,122.809998,126.440002,122.489998,125.980003,111.842094,1001800
2015-03-19,125.790001,126.970001,123.239998,123.239998,109.409569,1004600
2015-03-26,122.769997,125.029999,122.309998,123.550003,110.130020,803400
2015-04-02,123.360001,125.190002,123.269997,124.860001,111.297707,1256800
2015-04-09,124.800003,126.529999,124.349998,126.199997,112.492165,1752200
2015-04-16,126.010002,126.459999,124.099998,126.169998,112.465454,1019200
2015-04-23,125.900002,127.260002,125.190002,125.839996,112.171249,608900
2015-04-30,125.620003,126.529999,123.500000,124.290001,110.789612,703000
2015-05-07,124.080002,126.500000,123.940002,125.430000,111.805779,771400
2015-05-14,126.050003,127.709999,125.930000,127.199997,113.383553,547200
2015-05-21,127.139999,127.690002,125.610001,127.120003,113.312241,503600
2015-05-28,126.849998,127.180000,125.769997,126.779999,113.009148,689600
2015-06-04,126.260002,126.660004,124.360001,126.279999,112.563477,577600
2015-06-11,126.660004,126.870003,124.470001,126.150002,112.447594,1356600
2015-06-18,126.440002,127.970001,126.440002,126.730003,112.964584,712700
2015-06-25,127.059998,127.099998,123.580002,124.889999,111.324448,1047000
2015-07-02,124.760002,124.760002,122.160004,122.370003,109.078163,876200
2015-07-09,123.589996,126.330002,122.599998,125.849998,112.752571,1434000
2015-07-16,126.529999,127.080002,125.599998,126.099998,112.976540,599000
2015-07-23,126.320000,126.320000,122.949997,125.540001,112.474815,921000
2015-07-30,125.330002,126.089996,124.449997,125.279999,112.241898,475700
2015-08-06,125.419998,125.510002,122.379997,124.370003,111.426598,564400
2015-08-13,124.320000,125.529999,123.489998,124.070000,111.157806,1102100
2015-08-20,123.129997,123.279999,100.000000,115.830002,103.775360,2687000
2015-08-27,116.940002,119.120003,113.849998,116.519997,104.393547,1812200
2015-09-03,116.989998,119.000000,114.459999,116.300003,104.196457,1632400
2015-09-10,116.180000,119.570000,116.019997,119.470001,107.036552,1757300
2015-09-17,119.430000,121.080002,115.550003,116.040001,103.963501,1091400
2015-09-24,115.199997,116.209999,111.209999,113.889999,102.037254,2417600
2015-10-01,113.989998,118.720001,112.410004,118.610001,106.704369,1307800
2015-10-08,118.349998,120.250000,118.139999,118.279999,106.407501,1035000
2015-10-15,118.650002,121.040001,118.470001,119.629997,107.622032,1410100
2015-10-22,120.419998,123.709999,120.190002,123.709999,111.292458,1085300
2015-10-29,123.290001,125.309998,122.949997,124.559998,112.057152,1603100
2015-11-05,124.669998,124.870003,122.580002,122.980003,110.635742,766600
2015-11-12,122.269997,123.529999,119.730003,123.430000,111.040581,1114200
2015-11-19,123.430000,124.300003,122.750000,124.089996,111.634315,1067300
2015-11-26,124.120003,125.000000,123.410004,123.580002,111.175522,1147500
2015-12-03,123.989998,124.150002,120.610001,121.279999,109.106392,2543700
2015-12-10,121.419998,122.849998,117.959999,122.639999,110.329872,2010300
2015-12-17,122.879997,122.889999,118.800003,122.330002,110.050972,2391600
2015-12-24,121.610001,122.529999,120.419998,121.440002,109.250320,1884500
2015-12-31,121.080002,121.440002,116.389999,117.070000,105.990852,2160800
2016-01-07,115.220001,116.160004,110.410004,110.709999,100.232758,3621700
2016-01-14,111.160004,113.239998,105.849998,108.849998,98.548775,2990800
2016-01-21,109.120003,112.150002,108.269997,110.169998,99.743828,3119500
2016-01-28,111.269997,113.940002,109.440002,111.870003,101.282974,2641500
2016-02-04,111.559998,112.919998,106.690002,108.010002,97.788254,2245500
2016-02-11,106.410004,112.900002,105.620003,112.669998,102.007263,1962700
2016-02-18,112.800003,113.910004,110.690002,113.019997,102.324120,1277000
2016-02-25,113.370003,116.709999,112.830002,116.709999,105.664917,1879800
2016-03-03,116.639999,118.300003,116.309998,117.040001,105.963676,1053800
2016-03-10,117.419998,119.410004,115.790001,119.180000,107.901169,2004500
2016-03-17,119.190002,121.059998,118.839996,119.120003,107.846855,1290500
2016-03-24,118.419998,121.480003,118.250000,121.000000,110.074219,986200
2016-03-31,121.029999,121.690002,119.750000,121.269997,110.319847,905200
2016-04-07,120.459999,122.400002,119.269997,122.370003,111.320526,845200
2016-04-14,122.379997,124.099998,121.790001,123.639999,112.475853,708300
2016-04-21,123.620003,123.699997,122.279999,123.400002,112.257523,896000
2016-04-28,122.860001,123.639999,120.269997,120.620003,109.728531,1020100
2016-05-05,120.889999,122.570000,119.879997,121.480003,110.510902,891700
2016-05-12,121.870003,121.980003,119.779999,120.430000,109.555702,1208000
2016-05-19,119.830002,123.400002,119.099998,123.199997,112.075584,527100
2016-05-26,123.379997,124.070000,122.989998,124.000000,112.803352,614400
2016-06-02,123.690002,125.489998,123.230003,125.379997,114.058723,542900
2016-06-09,124.900002,125.239998,121.930000,122.480003,111.420593,669700
2016-06-16,121.919998,124.199997,121.169998,123.199997,112.075584,821100
